iteration,latency_ns
487,838193
488,906726
489,843409
490,834208
491,830702
492,1267292
493,833220
494,860804
495,1391460
496,3958293
497,1079301
498,900052
499,873024
500,1357749
501,1181327
502,873316
503,1305214
504,1215573
505,1346188
506,1442380
507,912692
508,854253
509,842770
510,842325
511,1357000
512,1303372
513,849214
514,1308015
515,1347230
516,827200
517,834884
518,833306
519,1172555
520,922650
521,1311439
522,841097
523,837232
524,1349451
525,844142
526,922436
527,1245175
528,1042105
529,1003603
530,841822
531,1366846
532,859168
533,895511
534,1739629
535,1298140
536,845790
537,845893
538,838428
539,1251113
540,858710
541,2993700
542,9237879
543,1048882
544,1482720
545,1658644
546,1432520
547,983520
548,888746
549,884832
550,1327038
551,899318
552,890827
553,1475522
554,895681
555,1295663
556,886599
557,945163
558,1304946
559,1440081
560,903443
561,883629
562,1434922
563,880436
564,875850
565,1388332
566,1385807
567,947742
568,890489
569,884263
570,1253395
571,945999
572,1501458
573,899162
574,890172
575,1362599
576,1321307
577,931405
578,834286
579,1334335
580,864586
581,841748
582,839371
583,832449
584,1219689
585,1391629
586,859926
587,1404974
588,1317735
589,902170
590,846696
591,1247359
592,908349
593,843928
594,1212252
595,883732
596,1196200
597,1382939
598,839375
599,1188141
600,829453
601,826302
602,832750
603,834752
604,831597
605,1287613
606,1451432
607,841732
608,4760784
609,1153850
610,932654
611,920516
612,1387422
613,1149651
614,1354449
615,907456
616,1448338
617,891284
618,1306182
619,1454909
620,901016
621,873617
622,833273
623,824403
624,1246103
625,1370081
626,860210
627,1301555
628,833414
629,838543
630,1312605
631,899887
632,7511700
633,1032764
634,884832
635,1461938
636,890827
637,1407994
638,867108
639,858410
640,857037
641,853190
642,1267074
643,1370801
644,939893
645,1231423
646,859188
647,1297422
648,1280349
649,842836
650,1257528
651,841819
652,881194
653,837056
654,840232
655,1330948
656,837406
657,1315666
658,1187956
659,1315893
660,845465
661,834971
662,1325764
663,3453882
664,1098665
665,906121
666,1659777
667,879929
668,1343342
669,1075103
670,1410693
671,1003479
672,848423
673,836578
674,1185167
675,865509
676,1375671
677,1006148
678,1309318
679,827690
680,928460
681,1266531
682,1318213
683,875921
684,855324
685,1301044
686,856168
687,1310076
688,1351293
689,867553
690,882590
691,882105
692,885326
693,1409692
694,1346942
695,943094
696,1368878
697,952092
698,1352261
699,871776
700,875928
701,1362491
702,887535
703,890171
704,888808
705,1296792
706,893827
707,1385671
708,1524773
709,879776
710,885227
711,892483
712,889042
713,1342715
714,1338830
715,963493
716,1404368
717,891816
718,1347445
719,867252
720,880790
721,1333367
722,884881
723,886311
724,872731
725,9796087
726,1121672
727,1752055
728,942621
729,928060
730,908489
731,1322857
732,918538
733,910380
734,2500141
735,999049
736,1440303
737,1415508
738,845918
739,843882
740,1167528
741,854990
742,840953
743,845036
744,2069937
745,1359203
746,865846
747,1368977
748,840755
749,844537
750,843614
751,841237
752,1407899
753,1378601
754,928509
755,1400158
756,853247
757,1253795
758,1302359
759,909684
760,1287312
761,850528
762,849238
763,839968
764,1219767
765,863432
766,1301078
767,1464633
768,1233759
769,858035
770,845700
771,851513
772,918048
773,1249176
774,1210596
775,855455
776,1219128
777,1227365
778,910850
779,1345410
780,892112
781,1193238
782,843969
783,840232
784,838225
785,1183613
786,903652
787,1324187
788,847817
789,1269084
790,847458
791,856494
792,899866
793,1217204
794,1408451
795,909569
796,843800
797,1244278
798,841764
799,1233157
800,896154
801,1427020
802,861212
803,838494
804,834023
805,836779
806,839647
807,2593811
808,901235
809,1302969
810,1389165
811,942229
812,856610
813,1273938
814,954569
815,859592
816,846465
817,1174858
818,866222
819,1287864
820,8861653
821,1086531
822,974848
823,894885
824,1363971
825,915461
826,1413296
827,914196
828,1382993
829,927797
830,1419831
831,942201
832,4099930
833,980607
834,928460
835,907888
836,1583102
837,1546907
838,1295169
839,1411842
840,895981
841,896183
842,1461806
843,1378865
844,909096
845,884201
846,1390775
847,3165743
848,2334068
849,2504566
850,1401311
851,2346569
852,2379093
853,2123086
854,1425887
855,1353452
856,2498065
857,1502402
858,2001568
859,2144510
860,1398283
861,2254838
862,1346093
863,1309816
864,2216031
865,2021822
866,2076451
867,1912879
868,2657693
869,1390434
870,1005168
871,1651846
872,1030185
873,1753304
874,1527316
875,923437
876,897411
877,888202
878,1405081
879,1398241
880,943144
881,1516138
882,1437358
883,931876
884,898247
885,894782
886,1373385
887,956954
888,1485538
889,897909
890,891535
891,1580704
892,9553826
893,1688448
894,1100840
895,922416
896,899017
897,1420638
898,916891
899,1355541
900,1930397
901,896080
902,884404
903,881746
904,882331
905,1371828
906,1414108
907,897962
908,883340
909,1550425
910,1365882
911,958722
912,1515846
913,897193
914,879064
915,883695
916,885026
917,1372359
918,1472667
919,997138
920,1505426
921,1401764
922,987092
923,901461
924,1537971
925,902483
926,877869
927,1693220
928,940009
929,1461728
930,881157
931,1333473
932,877713
933,868731
934,847685
935,5415134
936,1553763
937,1157710
938,889060
939,1390525
940,858871
941,849246
942,949657
943,1313565
944,1495311
945,888264
946,886649
947,1482687
948,1463928
949,1122360
950,1455017
951,899772
952,878998
953,884766
954,876856
955,1349702
956,1468007
957,920830
958,1474632
959,1059574
960,893386
961,1317715
962,1371078
963,899904
964,879023
965,1437609
966,878265
967,878994
968,1548633
969,893328
970,896294
971,890880
972,889871
973,1447048
974,1459129
975,893459
976,884614
977,1244632
978,9849373
979,1456331
980,1845659
981,972211
982,914765
983,893863
984,1503810
985,1560103
986,907513
987,1640857
988,1013870
989,861714
990,845757
991,1258405
992,1065066
993,851274
994,842275
995,1267803
996,847006
997,1517918
998,1364712
999,842725
1000,830686
1001,837220
1002,838815
1003,830137
1004,1309931
1005,1250350
1006,855114
1007,1424351
1008,857817
1009,1334520
1010,853156
1011,1281894
1012,845015
1013,836870
1014,830953
1015,849984
1016,1566576
1017,868096
1018,1396675
1019,1294601
1020,838967
1021,836149
1022,834753
1023,825767
1024,830492
1025,1344079
1026,954445
1027,829656
1028,825387
1029,1246980
1030,1375664
1031,924150
1032,1369788
1033,844191
1034,838683
1035,834452
1036,833236
1037,1328633
1038,1413675
1039,839741
1040,827625
1041,1255604
1042,908803
1043,911271
1044,1244277
1045,905841
1046,959055
1047,831171
1048,831823
1049,842420
1050,1228745
1051,909520
1052,1291012
1053,844159
1054,827356
1055,827823
1056,991411
1057,1298918
1058,886826
1059,1452639
1060,842312
1061,1241274
1062,1310587
1063,905672
1064,840425
1065,1456668
1066,938010
1067,854133
1068,1379055
1069,851924
1070,833632
1071,2043720
1072,967861
1073,876539
1074,1018797
1075,890601
1076,1373196
1077,857083
1078,9686612
1079,1086696
1080,1667790
1081,1453896
1082,999379
1083,1390727
1084,1018286
1085,925954
1086,916021
1087,907188
1088,1349500
1089,1490795
1090,920875
1091,1350394
1092,1386978
1093,1028549
1094,941851
1095,1442672
1096,925354
1097,900933
1098,915629
1099,1374189
1100,911929
1101,923696
1102,1620533
1103,1039332
1104,967123
1105,975730
1106,1727771
1107,1593139
1108,1280139
1109,1572138
1110,1038294
1111,1083050
1112,974321
1113,1564500
1114,959637
1115,945764
1116,1356381
1117,1121614
1118,1482526
1119,1526253
1120,1060496
1121,1034033
1122,1372903
1123,1022282
1124,1747770
1125,1123271
1126,1734396
1127,1639861
1128,1074018
1129,1017973
1130,1686133
1131,3289324
1132,1220995
1133,1062829
1134,1797491
1135,1013404
1136,2346741
1137,2079174
1138,3404432
1139,1221205
1140,1796395
1141,1671952
1142,1096214
1143,1770888
1144,5256601
1145,1988932
1146,1152799
1147,1662558
1148,12627182
1149,2364561
1150,1269732
1151,1786317
1152,1986714
1153,1184833
1154,1856079
1155,1179678
1156,1697752
1157,1761613
1158,1147608
1159,1131675
1160,1132252
1161,1856907
1162,1662500
1163,1139681
1164,1726741
1165,1859037
1166,1694498
1167,1298309
1168,1148889
1169,1125038
1170,1556127
1171,1543084
1172,1131004
1173,1518095
1174,1039995
1175,1364700
1176,1475530
1177,1618131
1178,1079535
1179,1068654
1180,1060270
1181,1583086
1182,1152906
1183,1709782
1184,1051391
1185,1120568
1186,1125207
1187,1674144
1188,1769339
1189,1144452
1190,1972587
1191,1747704
1192,1855576
1193,1142062
1194,1134567
1195,1129574
1196,1813242
1197,1807335
1198,1126125
1199,1800000
1200,1796416
1201,1615276
1202,1210625
1203,1355903
1204,1720882
1205,1141790
1206,1557080
1207,1903073
1208,1559320
1209,1060414
1210,1258146
1211,1808821
1212,1057634
1213,1059331
1214,1671379
1215,1057340
1216,1574767
1217,1486284
1218,1237961
1219,1051675
1220,1033135
1221,972104
1222,10441871
1223,1825969
1224,1107865
1225,1640330
1226,1948336
1227,1148176
1228,1037172
1229,1014046
1230,1012366
1231,1547921
1232,1009906
1233,1518384
1234,1628613
1235,1001917
1236,1515977
1237,1071217
1238,1002551
1239,1689281
1240,1010347
1241,998130
1242,1739167
1243,1091995
1244,991827
1245,1415892
1246,1000451
1247,996931
1248,1603471
1249,1011331
1250,1310747
1251,1857674
1252,1058708
1253,1056681
1254,1055742
1255,1744544
1256,1796193
1257,1082588
1258,1323346
1259,1643829
1260,2237756
1261,1172189
1262,1088583
1263,1065910
1264,1590119
1265,1277972
1266,1591923
1267,1735443
1268,1046715
1269,1048804
1270,1048412
1271,1751325
1272,1854835
1273,1083342
1274,1620253
1275,5117602
1276,2087641
1277,1390392
1278,1175484
1279,1724714
1280,1201939
1281,1753407
1282,1164104
1283,1985928
1284,1134098
1285,1586031
1286,1616227
1287,1086445
1288,1066025
1289,1655665
1290,1609916
1291,1192265
1292,10845027
1293,2053078
1294,1174883
1295,2164229
1296,1465077
1297,2016932
1298,1771659
1299,1685590
1300,1126109
1301,1099225
1302,1095002
1303,1598618
1304,1092902
1305,2063249
1306,1840287
1307,1067694
1308,1559828
1309,1145609
1310,1079202
1311,1079392
1312,1783648
1313,1067360
1314,1713252
1315,984839
1316,992910
1317,987476
1318,1588751
1319,1472535
1320,1181578
1321,997328
1322,1488418
1323,1687666
1324,1403647
1325,1057267
1326,1004945
1327,988790
1328,1679307
1329,1006647
1330,1574833
1331,1385061
1332,1461761
1333,1001959
1334,995477
1335,1385774
1336,1539222
1337,1011946
1338,994233
1339,4689639
1340,1999895
1341,1275561
1342,1555774
1343,967688
1344,956143
1345,1648755
1346,971124
1347,969401
1348,1423357
1349,1831940
1350,1612218
1351,953407
1352,962974
1353,949188
1354,947181
1355,1577890
1356,1428430
1357,2027966
1358,1447802
1359,1367093
1360,1456108
1361,936193
1362,939815
1363,935546
1364,923537
1365,9881434
1366,1110226
1367,1823869
1368,978675
1369,1516352
1370,1429760
1371,959999
1372,940362
1373,936432
1374,1414026
1375,1507951
1376,1029690
1377,933548
1378,1452001
1379,1313046
1380,990088
1381,942143
1382,1511952
1383,1008645
1384,1065058
1385,937721
1386,1344589
1387,1278870
1388,1207391
1389,1441729
1390,929675
1391,923388
1392,1129991
1393,974646
1394,998531
1395,1343860
1396,887098
1397,1261805
1398,1370073
1399,891111
1400,1254194
1401,1093631
1402,885742
1403,926717
1404,926671
1405,1529528
1406,1384749
1407,949724
1408,1438495
1409,1780480
1410,961343
1411,997051
1412,1385477
1413,944895
1414,4236947
1415,1240471
1416,1583555
1417,1643626
1418,1000458
1419,961998
1420,942242
1421,1421128
1422,960168
1423,1005329
1424,1545877
1425,1611617
1426,936527
1427,1423765
1428,1019481
1429,1635542
1430,946930
1431,936099
1432,1374090
1433,953910
1434,1530570
1435,1407726
1436,941294
1437,924224
1438,922535
1439,931212
1440,1391044
1441,1546281
1442,1271388
1443,1436719
1444,936292
1445,947281
1446,1297196
1447,11008047
1448,1244430
1449,1587091
1450,951087
1451,1737676
1452,1379722
1453,922852
1454,908539
1455,905486
1456,1550409
1457,950584
1458,903789
1459,1339835
1460,1327722
1461,943222
1462,899219
1463,906672
1464,1261870
1465,1055141
1466,1785291
1467,906215
1468,3949274
1469,2126164
1470,2366995
1471,942822
1472,914209
1473,1320722
1474,1441490
1475,944203
1476,1329951
1477,910455
1478,1405893
1479,1222964
1480,955166
1481,880312
1482,870403
1483,865558
1484,1397162
1485,883209
1486,1531395
1487,905861
1488,1371362
1489,1352740
1490,979994
1491,924451
1492,1358178
1493,922667
1494,914575
1495,924517
1496,2042703
1497,1643576
1498,944066
1499,1526797
1500,1356493
1501,882739
1502,1193061
1503,2534391
1504,1002572
1505,1393857
1506,868957
1507,1279846
1508,876287
1509,1543401
1510,953551
1511,1252361
1512,885759
1513,920282
1514,873729
1515,1388774
1516,877317
1517,865657
1518,859856
1519,1300443
1520,1323351
1521,922160
1522,1509447
1523,874252
1524,871759
1525,858529
1526,862027
1527,1290427
1528,877721
1529,1343770
1530,1409740
1531,933548
1532,947108
1533,872530
1534,7990631
1535,1293537
1536,1692479
1537,924216
1538,1236136
1539,3449127
1540,2117874
1541,1234773
1542,954137
1543,1627117
1544,939518
1545,1035702
1546,1582167
1547,1413700
1548,955669
1549,1098232
1550,1573474
1551,909845
1552,890827
1553,916215
1554,1416824
1555,932242
1556,1388753
1557,1809959
1558,951054
1559,923689
1560,926301
1561,1422134
1562,983216
1563,4782259
1564,1178632
1565,1580926
1566,976895
1567,955718
1568,1424112
1569,1022979
1570,945541
1571,948488
1572,1834544
1573,944553
1574,1597522
1575,1339308
1576,996993
1577,934026
1578,936045
1579,1838223
1580,1185211
1581,942839
1582,1372260
1583,952686
1584,1290233
1585,1296627
1586,986722
1587,926593
1588,935290
1589,927558
1590,1293925
1591,913957
1592,881281
1593,1473578
1594,883130
1595,1236252
1596,1338570
1597,950095
1598,901346
1599,1597922
1600,887375
1601,877659
1602,875022
1603,1415484
1604,884754
1605,1403144
1606,1425599
1607,895466
1608,1021405
1609,1441552
1610,1326284
1611,947367
1612,870169
1613,1174022
1614,881276
1615,1259980
1616,971139
1617,8451147
1618,1215351
1619,971041
1620,1638204
1621,943758
1622,951207
1623,1505047
1624,916569
1625,1395019
1626,892347
1627,1309998
1628,1156998
1629,1456215
1630,916108
1631,897856
1632,896348
1633,1387480
1634,1265978
1635,1537183
1636,889653
1637,963806
1638,892096
1639,897588
1640,1320553
1641,1242629
1642,957260
1643,1488110
1644,910904
1645,1317244
1646,2005099
1647,951541
1648,882780
1649,874705
1650,872385
1651,1473824
1652,1265323
1653,954281
1654,1559638
1655,1443426
1656,970513
1657,893176
1658,1278384
1659,1112912
1660,895870
1661,898614
1662,3904443
1663,1775782
1664,1708572
1665,1444959
1666,995069
1667,910324
1668,905259
1669,1331303
1670,1090104
1671,892384
1672,889401
1673,1418969
1674,899685
1675,892487
1676,1372169
1677,895672
1678,891041
1679,1006819
1680,874722
1681,1335191
1682,1333366
1683,1083915
1684,891609
1685,1461007
1686,1342311
1687,945154
1688,935431
1689,1405724
1690,899001
1691,888767
1692,876690
1693,1303665
1694,887423
1695,1353642
1696,1253226
1697,1372400
1698,884045
1699,877519
1700,1377669
1701,962805
1702,895338
1703,1260370
1704,925147
1705,8112001
1706,1920838
1707,1659336
1708,992223
1709,918687
1710,1362355
1711,971569
1712,1572715
1713,899545
1714,885100
1715,1393491
1716,1492827
1717,1541728
1718,1306552
1719,906590
1720,897126
1721,3438909
1722,1587259
1723,1178422
1724,1590317
1725,934611
1726,1536038
1727,1384328
1728,894424
1729,1316610
1730,965117
1731,897068
1732,1073977
1733,1386784
1734,908927
1735,1366274
1736,1386425
1737,1514770
1738,897662
1739,893488
1740,934644
1741,1412093
1742,1468090
1743,905470
1744,892153
1745,1361787
1746,898190
1747,1316470
1748,1322996
1749,1094524
1750,904114
1751,888375
1752,895998
1753,1375589
1754,935699
1755,1320318
1756,881383
1757,872089
1758,1229944
1759,1491574
1760,935299
1761,1480718
1762,886287
1763,879266
1764,869085
1765,882129
1766,1327636
1767,951318
1768,1512351
1769,1300842
1770,1361651
1771,883876
1772,882591
1773,1480441
1774,938496
1775,885726
1776,1272422
1777,1058865
1778,1426168
1779,880707
1780,1395127
1781,882813
1782,875393
1783,872871
1784,873683
1785,1451156
1786,1666208
1787,858962
1788,836569
1789,1397438
1790,1163359
1791,1248846
1792,897770
1793,848485
1794,8698143
1795,1183737
1796,1450282
1797,912918
1798,987085
1799,1554492
1800,1252011
1801,910130
1802,855608
1803,849572
1804,840772
1805,1263444
1806,1255636
1807,914468
1808,1331030
1809,851479
1810,1368832
1811,1375696
1812,975001
1813,894630
1814,888565
1815,884214
1816,1403751
1817,894947
1818,1412209
1819,913380
1820,1295565
1821,1349282
1822,952805
1823,880428
1824,1314554
1825,1009964
1826,893233
1827,876221
1828,1272315
1829,893031
1830,1331669
1831,1461575
1832,905746
1833,887226
1834,877148
1835,943580
1836,889504
1837,965042
1838,1324895
1839,889516
1840,1312202
1841,1345743
1842,7951243
1843,1668009
1844,964251
1845,921164
1846,910241
1847,1498294
1848,916326
1849,1308703
1850,1138712
1851,7606112
1852,1713659
1853,1406577
1854,968738
1855,1482626
1856,908576
1857,890757
1858,882578
1859,3144850
1860,2308215
1861,1609343
1862,919285
1863,890926
1864,893159
1865,1458489
1866,962051
1867,879892
1868,867898
1869,1363117
1870,879851
1871,1294560
1872,978313
1873,1306512
1874,10185234
1875,1097339
1876,1505768
1877,952328
1878,1559378
1879,870004
1880,857257
1881,1316392
1882,847240
1883,846169
1884,1322806
1885,1529738
1886,858563
1887,845333
1888,1235951
1889,853120
1890,1290097
1891,917026
1892,1353745
1893,839672
1894,1012156
1895,831345
1896,1227777
1897,1303047
1898,893468
1899,870457
1900,1232349
1901,886892
1902,1219470
1903,1537159
1904,880053
1905,872402
1906,860565
1907,864372
1908,1344808
1909,1293385
1910,941265
1911,1338763
1912,897143
1913,1376446
1914,1283826
1915,946238
1916,1331920
1917,899685
1918,884482
1919,966043
1920,1398469
1921,899714
1922,1722349
1923,895536
1924,1377484
1925,1279905
1926,831229
1927,830093
1928,1310562
1929,830278
1930,825824
1931,883860
1932,1347123
1933,847768
1934,1479828
1935,1306619
1936,1295812
1937,844628
1938,841785
1939,841043
1940,1244983
1941,946737
1942,1234084
1943,833471
1944,873324
1945,1320747
1946,1327952
1947,951029
1948,1439916
1949,894848
1950,1070154
1951,883427
1952,1383471
1953,1287514
1954,903385
1955,1368086
1956,898325
1957,1388110
1958,884733
1959,1055449
1960,948479
1961,1410853
1962,882920
1963,877391
1964,1409086
1965,878504
1966,873160
1967,1318728
1968,1474080
1969,884403
1970,8112389
1971,1996142
1972,1032987
1973,876732
1974,849832
1975,1320084
1976,856803
1977,1255542
1978,903814
1979,1211152
1980,1061852
1981,828869
1982,832325
1983,825469
1984,1365342
1985,1345286
1986,856066
1987,1212813
1988,1398076
1989,1436480
1990,911003
1991,834843
1992,930969
1993,1357008
1994,883596
1995,874849
1996,1294473
1997,912181
1998,1403668
1999,1536504
2000,903694
2001,893871
2002,884556
2003,879340
2004,1357251
2005,1414438
2006,902733
2007,886789
2008,1453200
2009,889055
2010,960733
2011,1416275
2012,897036
2013,883201
2014,886204
2015,1361960
2016,897658
2017,1575698
2018,893076
2019,1305758
2020,951986
2021,1332514
2022,887741
2023,1389737
2024,883988
2025,876180
2026,1373393
2027,881755
2028,1233639
2029,1386293
2030,1283934
2031,900756
2032,894218
2033,879710
2034,887667
2035,1503823
2036,1388901
2037,884297
2038,881758
2039,1399650
2040,1370950
2041,953082
2042,880234
2043,1382943
2044,1120802
2045,890316
2046,882154
2047,1426373
2048,1280357
2049,981033
2050,1348590
2051,3953715
2052,1592241
2053,963769
2054,1301790
2055,998823
2056,892734
2057,8749718
2058,1077080
2059,2221511
2060,1036250
2061,1054922
2062,909553
2063,900452
2064,1292166
2065,903578
2066,1330487
2067,891688
2068,876378
2069,1328212
2070,1419089
2071,934413
2072,896867
2073,1459729
2074,901489
2075,883926
2076,891057
2077,1465696
2078,1201890
2079,891996
2080,1997398
2081,994550
2082,895129
2083,880103
2084,882900
2085,1365363
2086,1393746
2087,894724
2088,884622
2089,1605021
2090,1334825
2091,931405
2092,1447167
2093,876039
2094,873218
2095,868788
2096,877766
2097,1290616
2098,976747
2099,947045
2100,1254466
2101,1361366
2102,940260
2103,877852
2104,1182114
2105,921727
2106,1322403
2107,970864
2108,881239
2109,4380759
2110,2025703
2111,1085992
2112,1496263
2113,1015196
2114,899985
2115,891123
2116,1367452
2117,899075
2118,1368057
2119,887876
2120,885718
2121,880523
2122,874808
2123,1558884
2124,1512521
2125,905148
2126,884078
2127,1375568
2128,1348656
2129,967102
2130,1390830
2131,1066916
2132,882479
2133,872344
2134,1334504
2135,877795
2136,1417111
2137,881091
2138,1241793
2139,920096
2140,870103
2141,923087
2142,1177676
2143,923779
2144,8782790
2145,1121322
2146,1468943
2147,1772190
2148,1769454
2149,918196
2150,916894
2151,922000
2152,1629663
2153,907987
2154,1427791
2155,867585
2156,850965
2157,1307373
2158,833088
2159,835968
2160,1221641
2161,1282330
2162,910014
2163,886875
2164,1273369
2165,890312
2166,1344087
2167,1401579
2168,958339
2169,890398
2170,931104
2171,934611
2172,1339315
2173,1583580
2174,911036
2175,880980
2176,1345830
2177,1267898
2178,936036
2179,1422311
2180,1138193
2181,951767
2182,960254
2183,1586505
2184,936375
2185,1500786
2186,948895
2187,1603806
2188,1064967
2189,958536
2190,1518597
2191,1353736
2192,953097
2193,948545
2194,1330684
2195,952109
2196,1559931
2197,1587305
2198,947848
2199,1005094
2200,987562
2201,1801142
2202,1563577
2203,955558
2204,1043081
2205,1610835
2206,954663
2207,1491363
2208,928712
2209,938468
2210,954519
2211,926528
2212,984637
2213,1049525
2214,4933244
2215,1228732
2216,1882378
2217,1047011
2218,1232309
2219,3562796
2220,1471027
2221,1044152
2222,1015480
2223,23023000
2224,1328196
2225,1089494
2226,1046752
2227,1709222
2228,1492777
2229,8621472
2230,2212867
2231,1175159
2232,1886094
2233,1255703
2234,1622486
2235,7497238
2236,3735498
2237,1293253
2238,1127926
2239,1096235
2240,9015848
2241,2763955
2242,2900099
2243,1750226
2244,1106258
2245,1440370
2246,8683344
2247,1869329
2248,1128915
2249,1539689
2250,1702445
2251,1696887
2252,1076297
2253,8568825
2254,1792469
2255,1120979
2256,1766492
2257,1095781
2258,1543660
2259,2027813
2260,19165970
2261,1711257
2262,9323953
2263,1279336
2264,1658314
2265,1854283
2266,1101195
2267,1090165
2268,1088113
2269,9333335
2270,1816163
2271,1202524
2272,1765630
2273,1614019
2274,1978977
2275,1097376
2276,8534662
2277,1965674
2278,1041453
2279,1007957
2280,1508948
2281,1488327
2282,1047745
2283,12300109
2284,1199171
2285,1055083
2286,1736699
2287,1673436
2288,1126059
