iteration,latency_ns
691,1439927
692,1538783
693,1153199
694,873238
695,1784019
696,872346
697,863981
698,1594458
699,1619350
700,1024049
701,949979
702,2180821
703,1306902
704,1150841
705,22178388
706,5897737
707,2613010
708,2024137
709,1263196
710,1041344
711,1727558
712,1826618
713,1065702
714,969438
715,1772639
716,1418331
717,2296902
718,1712469
719,1027873
720,951723
721,2189826
722,970550
723,1699739
724,1804072
725,968765
726,2312904
727,962987
728,932309
729,980488
730,1820442
731,3130714
732,1133616
733,1016792
734,1027547
735,1517990
736,1031670
737,1981464
738,997092
739,1014652
740,1006346
741,1688582
742,1033206
743,1810144
744,1706467
745,932739
746,940619
747,926093
748,1577408
749,950273
750,1875535
751,1657854
752,1010550
753,953301
754,1564570
755,964817
756,935123
757,1487481
758,1570596
759,924456
760,941124
761,1034764
762,961938
763,1336794
764,1497697
765,1625513
766,921210
767,1520439
768,937856
769,5196338
770,2379502
771,998608
772,916274
773,884477
774,1635694
775,2685370
776,1100150
777,939880
778,898877
779,2548404
780,1654500
781,878380
782,1466481
783,963957
784,1550349
785,879252
786,1791152
787,1045000
788,952619
789,949537
790,1595632
791,1012888
792,2865987
793,2146897
794,3019812
795,1163827
796,1313251
797,3244375
798,1587275
799,920269
800,3488891
801,1120225
802,2179458
803,1158251
804,913383
805,1941434
806,958315
807,1115909
808,866667
809,1548436
810,10126573
811,2607950
812,1151204
813,967877
814,951467
815,1565487
816,6671428
817,1314820
818,1617454
819,1090071
820,1847707
821,1466118
822,2075116
823,1011826
824,1611857
825,1089940
826,1730388
827,1013334
828,1594306
829,1011356
830,932611
831,13764751
832,2430257
833,1030092
834,1039749
835,2019197
836,1011819
837,1753044
838,1969716
839,960157
840,948402
841,1693402
842,1016490
843,2032704
844,1030410
845,944837
846,1708818
847,943672
848,1903284
849,1018262
850,1873842
851,1202944
852,946659
853,1575009
854,1109858
855,5782902
856,3104952
857,3866334
858,3202392
859,2926867
860,1666546
861,2974822
862,1688293
863,2730996
864,3444814
865,1945739
866,2050246
867,3654428
868,4035997
869,4737829
870,1087907
871,3034435
872,2364086
873,1893350
874,1573661
875,1442359
876,3676329
877,1315576
878,2663354
879,1076532
880,31782990
881,1803659
882,1212242
883,2499697
884,1844399
885,1868799
886,1056040
887,1031298
888,1043892
889,2053149
890,2257712
891,1861115
892,1127838
893,1030753
894,1017320
895,2600845
896,1816270
897,1023821
898,1030364
899,1042120
900,11711044
901,3036554
902,1098478
903,988315
904,948881
905,1756034
906,1819864
907,1048675
908,1652927
909,958653
910,1596322
911,953900
912,935535
913,2357737
914,952305
915,946349
916,957803
917,1686211
918,8631339
919,1766740
920,1038701
921,965618
922,971988
923,1594892
924,960930
925,1818769
926,925774
927,1810583
928,961652
929,2497321
930,2805907
931,15250328
932,3039553
933,1040485
934,1956970
935,2118091
936,1056568
937,1748215
938,973420
939,1514883
940,951400
941,1677756
942,1011186
943,1054801
944,1652518
945,1711742
946,1318537
947,2945850
948,1257525
949,2344817
950,1189796
951,2128433
952,1732960
953,992207
954,1840492
955,1273180
956,981979
957,1532050
958,1682246
959,1022298
960,962206
961,1903066
962,1067895
963,1132600
964,957452
965,1785010
966,921268
967,923090
968,1922599
969,1809475
970,948488
971,1636198
972,1445548
973,1001046
974,933846
975,1839888
976,932284
977,941826
978,1757839
979,1533393
980,1087068
981,1026676
982,1651931
983,1025879
984,1633782
985,1016321
986,1956040
987,1479109
988,1103439
989,1020517
990,1019823
991,6948584
992,3089181
993,1656335
994,3378188
995,2794816
996,1786559
997,21274055
998,1606372
999,2519560
1000,8323702
1001,2876834
1002,1158185
1003,995986
1004,1034846
1005,1851541
1006,2451658
1007,984874
1008,1099654
1009,2112419
1010,949798
1011,2398675
1012,1072157
1013,960706
1014,933342
1015,935610
1016,1662307
1017,1104430
1018,2042691
1019,1776266
1020,946366
1021,958873
1022,979674
1023,2140994
1024,2700330
1025,1148726
1026,1788674
1027,1125211
1028,2846610
1029,2891063
1030,2657848
1031,1319921
1032,6448526
1033,2020704
1034,4262955
1035,3275536
1036,2856792
1037,1121972
1038,1036684
1039,13554241
1040,28752863
1041,3107066
1042,1394787
1043,2255027
1044,3037748
1045,1351131
1046,2801372
1047,1197838
1048,2403892
1049,4489054
1050,1638181
1051,2126933
1052,1200275
1053,1069919
1054,1048977
1055,1832854
1056,1975450
1057,1070146
1058,1814858
1059,1463310
1060,1763014
1061,3084944
1062,1197392
1063,1064281
1064,2280169
1065,1101155
1066,1994884
1067,2384309
1068,1062488
1069,1037531
1070,2104364
1071,1332272
1072,2085182
1073,2005417
1074,1052666
1075,1038749
1076,1038506
1077,1905601
1078,1159258
1079,1912347
1080,2167674
1081,1018014
1082,1010332
1083,1919509
1084,999240
1085,1650800
1086,1031059
1087,1127643
1088,2227901
1089,1747545
1090,1028626
1091,1021274
1092,1022533
1093,30653360
1094,2214510
1095,1486941
1096,2248373
1097,1893281
1098,1561963
1099,1540047
1100,1130164
1101,1015098
1102,1897749
1103,1841938
1104,1117358
1105,1821904
1106,1698982
1107,1121014
1108,1123988
1109,1919894
1110,980637
1111,1006287
1112,1004986
1113,1764894
1114,1009361
1115,2949642
1116,1034780
1117,1015156
1118,1016944
1119,1910224
1120,1031926
1121,1882276
1122,1063475
1123,1248252
1124,1686030
1125,1108222
1126,1598920
1127,1979906
1128,1223836
1129,1102381
1130,1770847
1131,1978696
1132,1092034
1133,1005288
1134,1487192
1135,1106123
1136,1014012
1137,1908501
1138,1855114
1139,993066
1140,1626888
1141,1118977
1142,1017646
1143,1671313
1144,1013000
1145,1788860
1146,1070572
1147,1874751
1148,1106417
1149,1651307
1150,1034379
1151,1732758
1152,1090146
1153,1006122
1154,4238444
1155,1212101
1156,1039832
1157,1256298
1158,1007287
1159,1601940
1160,1027374
1161,16346295
1162,2154654
1163,1102343
1164,986614
1165,960285
1166,1958985
1167,1923640
1168,1865965
1169,955643
1170,952446
1171,1555140
1172,1286807
1173,1658214
1174,1701969
1175,1015230
1176,950434
1177,945895
1178,1598602
1179,950661
1180,1645083
1181,1099093
1182,959621
1183,954676
1184,1055264
1185,3175155
1186,2552468
1187,1428774
1188,1239276
1189,2166509
1190,1845526
1191,960174
1192,1827270
1193,1651820
1194,1032062
1195,946717
1196,1038328
1197,1774563
1198,1499877
1199,1556727
1200,993173
1201,941078
1202,939608
1203,1517250
1204,1876444
1205,952297
1206,1512794
1207,999861
1208,932128
1209,933949
1210,1464375
1211,10234772
1212,1199297
1213,2115657
1214,1705199
1215,1741119
1216,951702
1217,944820
1218,1740442
1219,1930567
1220,1764754
1221,1730924
1222,1024689
1223,1019576
1224,16624368
1225,2355948
1226,1880884
1227,1083463
1228,1049869
1229,1264497
1230,1905515
1231,1803734
1232,998443
1233,1789240
1234,1022297
1235,959613
1236,1697388
1237,1501443
1238,1820322
1239,1917906
1240,1009526
1241,1050872
1242,2321578
1243,1628681
1244,1259314
1245,951363
1246,923085
1247,1026659
1248,1908510
1249,1662877
1250,987225
1251,933987
1252,1693775
1253,1547982
1254,1037320
1255,1709421
1256,928695
1257,948563
1258,1023814
1259,1431174
1260,1517565
1261,938521
1262,1681775
1263,925816
1264,951108
1265,940071
1266,941769
1267,1643736
1268,948923
1269,1598400
1270,1762664
1271,944408
1272,938257
1273,1507932
1274,951231
1275,1790772
1276,1613067
1277,1002652
1278,925238
1279,939753
1280,935060
1281,1843746
1282,983383
1283,1468815
1284,1006833
1285,939042
1286,936105
1287,1550534
1288,1056164
1289,1519918
1290,1584575
1291,1030517
1292,946700
1293,938059
1294,930137
1295,1787774
1296,928149
1297,1503306
1298,984924
1299,934114
1300,1041001
1301,958451
1302,1033355
1303,1485300
1304,20154383
1305,2026317
1306,1003677
1307,950074
1308,1911104
1309,2452224
1310,1030873
1311,1023454
1312,2119854
1313,1021992
1314,2003538
1315,1196459
1316,945403
1317,935357
1318,953887
1319,1935078
1320,1425490
1321,1009543
1322,942611
1323,1605165
1324,1037357
1325,1003970
1326,1734741
1327,1644195
1328,1071369
1329,1014243
1330,1795469
1331,1104128
1332,2066248
1333,8295544
1334,1069651
1335,2031865
1336,1076053
1337,1817340
1338,946122
1339,1660948
1340,1118102
1341,940525
1342,939785
1343,1615232
1344,1039352
1345,2220966
1346,928265
1347,933499
1348,1022314
1349,1563153
1350,942842
1351,1615232
1352,1427275
1353,927588
1354,933479
1355,927716
1356,936394
1357,1563121
1358,950971
1359,1610460
1360,999389
1361,948687
1362,939215
1363,932925
1364,1478163
1365,931028
1366,1547540
1367,1005606
1368,1648115
1369,931934
1370,931045
1371,1368802
1372,939542
1373,1657239
1374,1349773
1375,13049094
1376,1081439
1377,1789830
1378,965713
1379,1285473
1380,1979345
1381,1073285
1382,1343651
1383,938881
1384,1656285
1385,1871805
1386,2096996
1387,1128230
1388,942545
1389,933016
1390,1459431
1391,944098
1392,1598602
1393,1392259
1394,2291979
1395,996857
1396,2525401
1397,1784209
1398,1063822
1399,940289
1400,4756508
1401,3196543
1402,4840358
1403,2315857
1404,1006362
1405,953524
1406,945358
1407,1614852
1408,970373
1409,963772
1410,2031370
1411,953052
1412,949401
1413,947642
1414,1148462
1415,3233569
1416,1086437
1417,2125723
1418,958278
1419,942656
1420,1615467
1421,1723051
1422,1011926
1423,959439
1424,1938122
1425,980162
1426,1017370
1427,1828964
1428,1002756
1429,1021120
1430,1666620
1431,1862793
1432,1210420
1433,1837993
1434,1795117
1435,1763085
1436,1157797
1437,1015643
1438,1650296
1439,2027362
1440,1084517
1441,1016205
1442,1508341
1443,1007700
1444,24314678
1445,2079160
1446,1021145
1447,988378
1448,5411061
1449,2249471
1450,1044330
1451,1684175
1452,1035870
1453,956105
1454,943780
1455,1772940
1456,1746947
1457,940901
1458,1705963
1459,931884
1460,1543244
1461,950988
1462,935452
1463,1743073
1464,1012620
1465,1689003
1466,923651
1467,1534525
1468,941834
1469,935613
1470,1811256
1471,928509
1472,1613873
1473,1010836
1474,934081
1475,937564
1476,1580906
1477,942483
1478,1605442
1479,1558808
1480,1062893
1481,944334
1482,935205
1483,1646926
1484,948546
1485,1812693
1486,1038960
1487,919819
1488,959018
1489,1028935
1490,942528
1491,1861702
1492,1059985
1493,995858
1494,949435
1495,941120
1496,1620361
1497,1055714
1498,1579915
1499,1684021
1500,997994
1501,942697
1502,944284
1503,940224
1504,1575210
1505,962809
1506,2319893
1507,1027229
1508,944329
1509,942388
1510,939938
1511,1721093
1512,937360
1513,1527800
1514,1094495
1515,953160
1516,937270
1517,930901
1518,1946057
1519,959269
1520,1623993
1521,924717
1522,1048928
1523,16421582
1524,1193691
1525,988679
1526,3318712
1527,1052818
1528,1026912
1529,1588771
1530,1030501
1531,1768364
1532,1649714
1533,1204716
1534,1012773
1535,1000819
1536,1707140
1537,1739458
1538,1005263
1539,2351339
1540,1182741
1541,1622481
1542,1018588
1543,1651527
1544,958683
1545,1013219
1546,2294370
1547,1298545
1548,1420930
1549,1551459
1550,935878
1551,937192
1552,933114
1553,1538543
1554,1468907
1555,1029679
1556,1641981
1557,915490
1558,935692
1559,1446907
1560,1565342
1561,1029187
1562,946097
1563,1778439
1564,919170
1565,945365
1566,1696249
1567,1367513
1568,1013822
1569,1501294
1570,1405324
1571,984903
1572,1016473
1573,928695
1574,2020076
1575,1009650
1576,1496102
1577,1029361
1578,1005164
1579,931252
1580,1818509
1581,949207
1582,1568433
1583,1399872
1584,908922
1585,932482
1586,1300425
1587,932908
1588,2135079
1589,2067867
1590,953222
1591,941640
1592,932643
1593,1715521
1594,959100
1595,16744163
1596,1221378
1597,1014961
1598,1744667
1599,1199218
1600,1614170
1601,1671027
1602,1046569
1603,959133
1604,947349
1605,1620915
1606,961987
1607,2045021
1608,1664017
1609,941281
1610,946824
1611,937707
1612,1734374
1613,1555450
1614,1384659
1615,8045014
1616,1185100
1617,1852223
1618,1011356
1619,942471
1620,936935
1621,935771
1622,1609747
1623,932706
1624,1699999
1625,1552282
1626,1123517
1627,1104838
1628,932404
1629,1584752
1630,939149
1631,1591175
1632,1459080
1633,1250486
1634,1015214
1635,1007010
1636,1698487
1637,1007812
1638,1595876
1639,1833656
1640,1098148
1641,1033793
1642,1555524
1643,1002959
1644,1016189
1645,2405804
1646,1054512
1647,1022322
1648,1774027
1649,1025519
1650,1617950
1651,1855795
1652,1168247
1653,1015185
1654,1011608
1655,2032005
1656,982710
1657,2349827
1658,1005102
1659,936857
1660,1178210
1661,1678425
1662,954168
1663,1592125
1664,1557362
1665,948183
1666,934065
1667,929579
1668,14441523
1669,2050527
1670,1097701
1671,1718946
1672,960410
1673,947187
1674,941045
1675,924193
1676,1613596
1677,1787649
1678,1611340
1679,1526957
1680,1029629
1681,934804
1682,1987144
1683,1035643
1684,1118387
1685,1558329
1686,912978
1687,936683
1688,923032
1689,1629494
1690,1515842
1691,1639540
1692,1000728
1693,953606
1694,938931
1695,1535979
1696,950979
1697,2182354
1698,1059968
1699,934928
1700,928492
1701,1120973
1702,3422080
1703,1710086
1704,1676748
1705,1048898
1706,953028
1707,1025478
1708,1522302
1709,935869
1710,2304598
1711,1063995
1712,1711871
1713,943858
1714,948687
1715,1117441
1716,1653761
1717,1542315
1718,990178
1719,1607347
1720,938596
1721,1085809
1722,1698756
1723,1627363
1724,1167239
1725,928353
1726,2086450
1727,1193501
1728,1664249
1729,1036597
1730,14197679
1731,18221375
1732,2005153
1733,2129578
1734,2716571
1735,1292795
1736,1284514
1737,2353838
1738,1247793
1739,1801322
1740,1325349
1741,4294281
1742,8524236
1743,5412829
1744,2172750
1745,1031248
1746,1926313
1747,2025343
1748,995816
1749,972248
1750,1663109
1751,957439
1752,956775
1753,3062420
1754,963817
1755,939608
1756,1629461
1757,1531480
1758,1014218
1759,941120
1760,1713386
1761,1747872
1762,955072
1763,1739743
1764,1001529
1765,944159
1766,934395
1767,1148742
1768,1885044
1769,1904433
1770,956114
1771,961802
1772,1627107
1773,1011112
1774,2042294
1775,2379865
1776,1356427
1777,965015
1778,981715
1779,1063834
1780,1018002
1781,2493356
1782,1457882
1783,1018452
1784,1689412
1785,2443922
1786,4404993
1787,1220416
1788,17613563
1789,8754929
1790,4923193
1791,5671224
1792,2987644
1793,6086524
1794,1978919
1795,2013430
1796,3987913
1797,4541595
1798,1846853
1799,3395280
1800,1794060
1801,2858399
1802,1574575
1803,6959270
1804,12247133
1805,2973967
1806,1183021
1807,1063330
1808,1050906
1809,1029064
1810,2624600
1811,1783432
1812,1228636
1813,1089031
1814,1044731
1815,1887468
1816,2083456
1817,1027919
1818,1111753
1819,1876581
1820,16637693
1821,1436117
1822,972582
1823,973863
1824,1582848
1825,1879030
1826,983817
1827,1067771
1828,1707508
1829,987745
1830,1594810
1831,1647702
1832,1073108
1833,1739380
1834,922536
1835,938720
1836,939752
1837,1517296
1838,956808
1839,943445
1840,2283461
1841,1012351
1842,946382
1843,1420472
1844,986485
1845,1569494
1846,1681247
1847,1033487
1848,973280
1849,963850
1850,1915586
1851,1753614
1852,1701325
1853,1809232
1854,1031509
1855,1001104
1856,980815
1857,1775712
1858,1750672
1859,1057519
1860,1032699
1861,2510948
1862,1531356
1863,7026305
1864,1955607
1865,14280158
1866,3525848
1867,1101381
1868,1979344
1869,1156438
1870,1077548
1871,1804589
1872,971335
1873,952801
1874,1699094
1875,1671126
1876,18892687
1877,1375547
1878,1624075
1879,1795337
1880,1000269
1881,992107
1882,945787
1883,1666942
1884,1050369
1885,1568671
1886,1861301
1887,1070848
1888,1094351
1889,936836
1890,1649899
1891,1746662
1892,923689
1893,939604
1894,5142219
1895,2069854
1896,2789113
1897,2901484
1898,1507912
1899,1466862
1900,12644943
1901,2862715
1902,2138309
1903,1325485
1904,1041017
1905,1781895
1906,1090985
1907,1659308
1908,1836952
1909,1175417
1910,970311
1911,1713816
1912,1792148
1913,1076189
1914,955543
1915,993710
1916,2278302
1917,993024
1918,1669651
1919,1012504
1920,953412
1921,1629094
1922,1051823
1923,1736079
1924,2874619
1925,957815
1926,978947
1927,1682362
1928,977055
1929,1628479
1930,1773184
1931,2287287
1932,18112907
1933,3038405
1934,5100108
1935,8927863
1936,1145764
1937,1052954
1938,3269654
1939,4874839
1940,1696913
1941,3317840
1942,1184084
1943,1741771
1944,1162773
1945,1026275
1946,1029208
1947,2205902
1948,1149114
1949,1850256
1950,1975858
1951,1058952
1952,1029018
1953,2132044
1954,2126240
1955,2054314
1956,1229635
1957,1939162
1958,10734084
1959,1174513
1960,1927800
1961,1177210
1962,2456920
1963,1165182
1964,1190258
1965,1027027
1966,2346093
1967,1849814
1968,1131754
1969,1013025
1970,2336601
1971,1019547
1972,1933826
1973,2022121
1974,1106702
1975,1015416
1976,1010687
1977,1988193
1978,21000227
1979,3364674
1980,2072146
1981,1186046
1982,1899827
1983,1027915
1984,1655154
1985,7059684
1986,1596321
1987,1097247
1988,1236583
1989,2445116
1990,2053133
1991,1044924
1992,1750508
1993,1742593
1994,1034429
1995,1027498
1996,1851265
1997,1129556
1998,1013083
1999,1703857
2000,1136405
2001,1022599
2002,1652465
2003,1131233
2004,1491889
2005,1922624
2006,2035884
2007,2130747
2008,1054355
2009,1016812
2010,1035354
2011,1693142
2012,1061352
2013,1740413
2014,1610316
2015,1030476
2016,1018771
2017,1012529
2018,1733762
2019,1135430
2020,1147755
2021,1636971
2022,1119622
2023,1009031
2024,2167071
2025,1089267
2026,1032046
2027,2757472
2028,1768496
2029,1104586
2030,1018555
2031,1010608
2032,1109044
2033,1871310
2034,1817637
2035,1485854
2036,1004091
2037,1023008
2038,1011959
2039,1675149
2040,1795328
2041,1102810
2042,1600147
2043,1105062
2044,1008076
2045,16881854
2046,2124542
2047,1079836
2048,1927489
2049,1040047
2050,1145384
2051,1802681
2052,1033037
2053,1017180
2054,1012748
2055,1008109
2056,1954581
2057,1122224
2058,1826766
2059,1014747
2060,1005676
2061,1636293
2062,1748896
2063,1752556
2064,1011657
2065,1154125
2066,1898662
2067,2225076
2068,1027985
2069,2905545
2070,1047821
2071,5307892
2072,7721169
2073,1245476
2074,1275092
2075,1933909
2076,1034681
2077,2116917
2078,1120746
2079,1659230
2080,1019067
2081,1021876
2082,1621440
2083,1549420
2084,1066226
2085,1103835
2086,1706112
2087,1006507
2088,1008386
2089,1763160
2090,1635806
2091,1897638
2092,1896857
2093,1125380
2094,1765365
2095,1770541
2096,1022901
2097,1017184
2098,1006664
2099,1791003
2100,1652811
2101,1717880
2102,1000488
2103,1016156
2104,1657598
2105,1022463
2106,1036962
2107,2056442
2108,1023854
2109,1015115
2110,1029278
2111,3618071
2112,1659998
2113,10676784
2114,3325623
2115,1236542
2116,2220669
2117,1223534
2118,1130758
2119,2313197
2120,1853957
2121,2580155
2122,1477465
2123,2606161
2124,1259169
2125,1308198
2126,1953937
2127,1019923
2128,2490671
2129,1063483
2130,1051604
2131,2020654
2132,1296414
2133,3459097
2134,1270098
2135,1101047
2136,2632007
2137,1395511
2138,2580316
2139,2079094
2140,1182332
2141,1115058
2142,2097810
2143,1157160
2144,1633080
2145,1824081
2146,1193406
2147,1862173
2148,1143364
2149,1362140
2150,2530588
2151,1092504
2152,2598145
2153,1053442
2154,1049278
2155,1029213
2156,1879137
2157,5050818
2158,1158619
2159,1037766
2160,1037977
2161,1916685
2162,1809793
2163,1124975
2164,1646195
2165,23347287
2166,2586768
2167,1226636
2168,4564449
2169,1498791
2170,2538073
2171,1245550
2172,1076573
2173,1066958
2174,1978192
2175,5894362
2176,1312069
2177,1124603
2178,2165918
2179,1082211
2180,2120656
2181,1042735
2182,1040877
2183,1832103
2184,1064900
2185,1042579
2186,1128098
2187,1895387
2188,1304163
2189,1053728
2190,2104397
2191,1113732
2192,1052889
2193,1049093
2194,2189975
2195,1146974
2196,1465958
2197,5293758
2198,3070169
2199,10091252
2200,1627206
2201,2772532
2202,1128433
2203,2278092
2204,2061253
2205,1077436
2206,1082336
2207,2718307
2208,24584391
2209,1878332
2210,1254604
2211,3170702
2212,1308443
2213,1952988
2214,1223981
2215,1209433
2216,1854535
2217,1039662
2218,1031208
2219,1033367
2220,1735782
2221,2136987
2222,2026557
