iteration,latency_ns
389,870954
390,869620
391,889228
392,872734
393,3048949
394,941454
395,1545243
396,1635368
397,945796
398,945792
399,2722338
400,1053405
401,1640453
402,3956719
403,1633992
404,927447
405,915605
406,1453098
407,1319611
408,965292
409,1433760
410,989860
411,914052
412,901326
413,1484975
414,1593955
415,869041
416,1462698
417,883399
418,883874
419,978184
420,1468464
421,1415225
422,1429005
423,960835
424,1527151
425,890864
426,882164
427,893143
428,1648409
429,2137343
430,965887
431,890512
432,13246956
433,1860281
434,1089266
435,1721676
436,1635037
437,896175
438,893589
439,898959
440,1520163
441,1411322
442,1087606
443,895361
444,1460381
445,874209
446,886736
447,884126
448,1450414
449,1582980
450,880904
451,960260
452,1519357
453,866323
454,883461
455,878690
456,1467151
457,1522174
458,1546706
459,890376
460,1010315
461,881012
462,882978
463,877872
464,2441521
465,2305250
466,892292
467,897736
468,1023772
469,3935401
470,912961
471,1802243
472,893841
473,1351561
474,1010555
475,865439
476,878398
477,865146
478,1467382
479,976502
480,1645058
481,1528036
482,1643472
483,942466
484,1918287
485,882457
486,849884
487,860978
488,1736418
489,1112583
490,2167880
491,1241675
492,2208041
493,1076144
494,1508601
495,8255221
496,1310697
497,1959902
498,2149292
499,1009745
500,976485
501,960711
502,953924
503,1728983
504,20298255
505,2414409
506,1144844
507,2437197
508,1299070
509,2016317
510,1962728
511,1248227
512,1800463
513,1743234
514,1363349
515,956271
516,1781417
517,1843833
518,1031075
519,1737141
520,1064549
521,966035
522,1642439
523,916981
524,931681
525,1579956
526,1587453
527,957878
528,1034755
529,1786819
530,940491
531,1576082
532,1627598
533,1017564
534,946944
535,1543545
536,1922363
537,942338
538,1564707
539,994119
540,941718
541,941665
542,1452024
543,1479645
544,1052157
545,893354
546,1554586
547,878220
548,866440
549,876274
550,1438299
551,1358112
552,946465
553,948084
554,875390
555,1584228
556,875691
557,869751
558,1599911
559,1527503
560,864494
561,944032
562,1797125
563,869793
564,869702
565,876675
566,1384440
567,1544174
568,960092
569,1524483
570,958290
571,892264
572,1453938
573,867984
574,1488676
575,1386795
576,953066
577,1501141
578,892028
579,988249
580,881189
581,1713749
582,1479410
583,941264
584,1460414
585,15426273
586,1393540
587,1776240
588,1032500
589,930620
590,1553983
591,976721
592,1095883
593,1667351
594,1585843
595,881297
596,2281214
597,2546640
598,2112997
599,995506
600,971231
601,964370
602,957088
603,1457969
604,1576916
605,1826320
606,988047
607,901165
608,900488
609,891945
610,1413363
611,881978
612,2456049
613,970120
614,887414
615,1009997
616,1374432
617,873135
618,1341871
619,982594
620,1461864
621,863957
622,865824
623,865163
624,958530
625,1309425
626,1276844
627,6286579
628,1832590
629,938208
630,889686
631,1513459
632,1353379
633,1626492
634,1489027
635,882346
636,958481
637,879025
638,1276232
639,862552
640,1542042
641,1529869
642,877666
643,874778
644,870801
645,1486284
646,881817
647,1298116
648,1472649
649,966704
650,886836
651,887171
652,812259
653,1389207
654,813415
655,1420207
656,881433
657,1307195
658,809966
659,807517
660,820032
661,1326935
662,809334
663,1427803
664,797665
665,11948952
666,1170576
667,882615
668,846228
669,1643030
670,1344688
671,877059
672,824237
673,1567139
674,825162
675,801011
676,807297
677,1337046
678,810705
679,1785973
680,886997
681,813952
682,807410
683,803890
684,900041
685,1307393
686,810486
687,812741
688,1767732
689,909112
690,880037
691,870685
692,867922
693,854651
694,1445280
695,883387
696,1300891
697,926894
698,877381
699,859962
700,871607
701,865584
702,1411433
703,858636
704,2189776
705,959810
706,881268
707,871713
708,1448613
709,948505
710,1588982
711,935692
712,1553041
713,1049192
714,948872
715,946808
716,1572893
717,1633649
718,1364122
719,929769
720,1563178
721,886476
722,875225
723,878748
724,1487807
725,1295592
726,950677
727,1370669
728,876687
729,1065557
730,870636
731,1407448
732,881325
733,1503649
734,903573
735,1393379
736,822506
737,812589
738,815270
739,1436763
740,830490
741,1262824
742,803638
743,1335349
744,801808
745,797264
746,806005
747,818330
748,1347092
749,967894
750,1266191
751,814832
752,4938888
753,10009351
754,984664
755,1641221
756,894370
757,1213745
758,833035
759,1487188
760,784468
761,774919
762,1341710
763,780858
764,1218243
765,709937
766,1309517
767,716582
768,706339
769,707066
770,700481
771,1337046
772,1355254
773,1786018
774,1315138
775,724236
776,816633
777,718379
778,723278
779,1302469
780,722824
781,707177
782,1232102
783,862738
784,1784725
785,799594
786,867116
787,773386
788,760119
789,1355337
790,784856
791,6831433
792,991343
793,815509
794,776186
795,775290
796,770895
797,1370818
798,778648
799,867042
800,1472892
801,831953
802,916629
803,812742
804,809681
805,1496226
806,1573868
807,1608321
808,807178
809,819272
810,812569
811,914668
812,1550663
813,807925
814,805208
815,1520283
816,790878
817,838199
818,868066
819,873354
820,1425614
821,971496
822,1440774
823,1649730
824,893020
825,878658
826,869375
827,1478270
828,876357
829,1502513
830,1679528
831,939290
832,869294
833,864460
834,867955
835,1428927
836,858546
837,868661
838,1571828
839,1599717
840,862205
841,863234
842,851656
843,853770
844,1411132
845,965275
846,16069187
847,1549630
848,1077135
849,1918700
850,1020112
851,1692977
852,1667413
853,1477927
854,907794
855,879847
856,875758
857,1599105
858,895688
859,1802577
860,989976
861,886716
862,879562
863,1465523
864,892023
865,871837
866,1471240
867,1751428
868,920723
869,951215
870,867471
871,873560
872,1550695
873,904734
874,880776
875,1535082
876,854275
877,864147
878,861714
879,946196
880,1394647
881,873036
882,1441459
883,1429390
884,863342
885,887951
886,884680
887,876901
888,1749318
889,891400
890,1432958
891,916613
892,1318145
893,876340
894,869620
895,871351
896,864151
897,1588441
898,1497539
899,947514
900,867542
901,1589213
902,886162
903,869248
904,841437
905,1604290
906,898087
907,882515
908,808454
909,1657549
910,813531
911,811407
912,1454644
913,949984
914,864510
915,863085
916,2183551
917,957609
918,867497
919,1607900
920,927352
921,863771
922,864576
923,1448336
924,1491174
925,1975239
926,916410
927,895151
928,874705
929,880620
930,1560713
931,868839
932,862267
933,1671680
934,883813
935,873622
936,885671
937,875047
938,1378067
939,888198
940,17063401
941,1766795
942,953094
943,5633855
944,2770983
945,950149
946,1718681
947,964136
948,953557
949,943494
950,2462203
951,1059716
952,1644219
953,931397
954,950761
955,938244
956,1540567
957,970781
958,946902
959,1730957
960,939066
961,953664
962,947869
963,1560543
964,958559
965,1484124
966,1120539
967,1687992
968,954606
969,932871
970,1562774
971,949109
972,948245
973,1640788
974,927766
975,940004
976,1040224
977,1638354
978,1617632
979,941046
980,1675649
981,862569
982,873461
983,862111
984,1071101
985,1401467
986,863804
987,1431628
988,966853
989,877748
990,868095
991,867153
992,863151
993,1592174
994,893354
995,1723291
996,1541472
997,881887
998,881107
999,874068
1000,1544277
1001,868926
1002,939881
1003,1575334
1004,847848
1005,869719
1006,868662
1007,864258
1008,1447845
1009,807657
1010,815360
1011,1606218
1012,819867
1013,819049
1014,825915
1015,817608
1016,1355758
1017,824816
1018,1314738
1019,869021
1020,857009
1021,1004738
1022,813051
1023,874242
1024,1785795
1025,13750666
1026,1835643
1027,930413
1028,787628
1029,770263
1030,767896
1031,768401
1032,1442508
1033,775406
1034,1453602
1035,912693
1036,826530
1037,818616
1038,919385
1039,830805
1040,1393722
1041,933647
1042,991661
1043,2215567
1044,2172123
1045,912272
1046,1134178
1047,1872058
1048,865254
1049,890223
1050,2128718
1051,946667
1052,913862
1053,1822991
1054,1087060
1055,3281901
1056,944536
1057,897439
1058,883246
1059,1985825
1060,2194877
1061,920227
1062,2010588
1063,883386
1064,876559
1065,2171878
1066,2026714
1067,1127734
1068,933057
1069,1801453
1070,861557
1071,868979
1072,2457399
1073,976069
1074,958497
1075,1914057
1076,1949291
1077,1177500
1078,1966069
1079,1068258
1080,1927948
1081,1162415
1082,1085974
1083,957969
1084,1936164
1085,1008696
1086,2194423
1087,1158358
1088,1022657
1089,1312144
1090,1344188
1091,7970130
1092,2003633
1093,40884484
1094,1240007
1095,2081618
1096,1691337
1097,1030373
1098,998684
1099,1921843
1100,991901
1101,981889
1102,1559093
1103,1932062
1104,998233
1105,1692556
1106,1933573
1107,1075070
1108,1510270
1109,1067292
1110,968113
1111,1424263
1112,909641
1113,977952
1114,1739598
1115,1515168
1116,2333243
1117,984396
1118,887658
1119,885746
1120,1771098
1121,1697488
1122,1004425
1123,894159
1124,893919
1125,1408748
1126,904944
1127,1622348
1128,1027246
1129,952686
1130,1099556
1131,1770627
1132,987176
1133,970806
1134,1838992
1135,2427262
1136,1170936
1137,1131357
1138,1920303
1139,1030674
1140,990480
1141,2296902
1142,981521
1143,978274
1144,983181
1145,2465107
1146,998518
1147,1899340
1148,1007241
1149,972797
1150,972240
1151,1170767
1152,4693041
1153,1967064
1154,1047325
1155,1579729
1156,902652
1157,1229652
1158,2006173
1159,2101234
1160,1007216
1161,1532583
1162,1018167
1163,889880
1164,1485437
1165,15792279
1166,2446532
1167,1129878
1168,1164711
1169,986003
1170,1762395
1171,983082
1172,1705889
1173,1493698
1174,888595
1175,869471
1176,954940
1177,883143
1178,1444173
1179,877211
1180,1583158
1181,990773
1182,875187
1183,867447
1184,872549
1185,1475461
1186,1665294
1187,960013
1188,861239
1189,1454537
1190,1098312
1191,885547
1192,870260
1193,1630205
1194,1523405
1195,893313
1196,1418894
1197,976469
1198,7493013
1199,1061963
1200,942607
1201,1734340
1202,1604178
1203,916187
1204,921888
1205,906997
1206,1681800
1207,924709
1208,1814019
1209,1672700
1210,920591
1211,889529
1212,881978
1213,888851
1214,1635822
1215,1534227
1216,4616895
1217,1183695
1218,1499960
1219,846394
1220,927579
1221,1388637
1222,956481
1223,1443033
1224,825236
1225,818988
1226,820106
1227,816827
1228,813977
1229,1349413
1230,2857754
1231,837669
1232,849148
1233,853217
1234,875399
1235,1501864
1236,890190
1237,1384048
1238,1037350
1239,1360136
1240,12785705
1241,2293528
1242,917485
1243,1470356
1244,922503
1245,907187
1246,1669243
1247,835117
1248,814224
1249,811238
1250,1307757
1251,1482363
1252,984929
1253,886451
1254,1611976
1255,1462933
1256,999030
1257,2153447
1258,1569271
1259,1079717
1260,970207
1261,1729557
1262,1128180
1263,973582
1264,1703270
1265,1806010
1266,1018473
1267,950207
1268,1561786
1269,2255254
1270,961607
1271,954403
1272,1067412
1273,1796158
1274,1003702
1275,1510287
1276,1129647
1277,899463
1278,871140
1279,1695711
1280,1650024
1281,1641275
1282,990356
1283,955139
1284,939881
1285,1796394
1286,939368
1287,1686245
1288,1487246
1289,1018882
1290,940273
1291,934180
1292,1489807
1293,1054942
1294,1454408
1295,1005275
1296,1020228
1297,950979
1298,935299
1299,1531964
1300,1649978
1301,1136909
1302,945304
1303,1642225
1304,944048
1305,946097
1306,1495606
1307,877555
1308,1465560
1309,867815
1310,1380542
1311,939843
1312,873560
1313,870062
1314,873515
1315,974383
1316,1242085
1317,871020
1318,1369768
1319,1442660
1320,963957
1321,871635
1322,1570977
1323,863614
1324,866736
1325,870004
1326,13151982
1327,2047920
1328,1544627
1329,873412
1330,846554
1331,837289
1332,819706
1333,1321689
1334,1579460
1335,895786
1336,1393193
1337,806843
1338,802919
1339,811985
1340,1458869
1341,1256347
1342,903647
1343,1210816
1344,1368745
1345,796475
1346,797356
1347,796493
1348,1383867
1349,804671
1350,821436
1351,1374196
1352,888736
1353,1156322
1354,818686
1355,874667
1356,814882
1357,1413190
1358,875803
1359,1319326
1360,1404379
1361,782725
1362,762304
1363,751692
1364,760672
1365,1350050
1366,753146
1367,14913114
1368,1349356
1369,994660
1370,908199
1371,3231830
1372,1763284
1373,927431
1374,898848
1375,880945
1376,881288
1377,1581621
1378,1582476
1379,2185625
1380,901008
1381,886778
1382,881296
1383,1497424
1384,880644
1385,1450104
1386,958134
1387,1899715
1388,870863
1389,870181
1390,874221
1391,870318
1392,1348070
1393,1625385
1394,871850
1395,1848324
1396,929199
1397,881776
1398,877748
1399,1688735
1400,1316675
1401,977477
1402,1500654
1403,15321498
1404,1359133
1405,2229512
1406,1013830
1407,1610258
1408,1957601
1409,1054727
1410,955812
1411,1585574
1412,1748843
1413,902198
1414,1493893
1415,1058969
1416,892896
1417,884478
1418,1458419
1419,1261730
1420,1455180
1421,1005247
1422,1280871
1423,887282
1424,2140123
1425,1364118
1426,1754486
1427,1329219
1428,1264006
1429,981538
1430,8102044
1431,1086003
1432,1637776
1433,865282
1434,1201997
1435,916972
1436,826848
1437,1591068
1438,1297001
1439,1444524
1440,1447688
1441,855984
1442,837307
1443,954532
1444,818913
1445,1329301
1446,1174075
1447,816241
1448,1466833
1449,818959
1450,810276
1451,811969
1452,808049
1453,859442
1454,1371665
1455,1305063
1456,958311
1457,1284213
1458,814720
1459,800284
1460,805038
1461,1350103
1462,821342
1463,1583401
1464,1455734
1465,838574
1466,828983
1467,813175
1468,819632
1469,820494
1470,1429856
1471,1192543
1472,807442
1473,1683151
1474,828908
1475,824621
1476,825295
1477,1438151
1478,754212
1479,766636
1480,1396741
1481,1395444
1482,899835
1483,779475
1484,758743
1485,767219
1486,1376762
1487,783452
1488,21397191
1489,4947166
1490,4411300
1491,2811323
1492,19718481
1493,1335200
1494,986118
1495,923895
1496,1932661
1497,928282
1498,2469899
1499,1038060
1500,921487
1501,977650
1502,973851
1503,1832078
1504,979690
1505,1759268
1506,966427
1507,977357
1508,905068
1509,1496734
1510,888674
1511,877683
1512,1029051
1513,1510985
1514,948439
1515,879797
1516,865275
1517,869000
1518,1485771
1519,1396894
1520,929769
1521,912780
1522,1659482
1523,887683
1524,867909
1525,868806
1526,1519618
1527,1796001
1528,1289508
1529,961087
1530,1462764
1531,950314
1532,2027156
1533,2294899
1534,957332
1535,872681
1536,1553318
1537,1057726
1538,926770
1539,1490311
1540,1461724
1541,912669
1542,859789
1543,2120003
1544,944771
1545,952115
1546,1519845
1547,1405023
1548,15533400
1549,1741325
1550,1195162
1551,941086
1552,918695
1553,1842557
1554,910520
1555,899793
1556,1490295
1557,1482550
1558,1085008
1559,957741
1560,1882214
1561,1011976
1562,1046325
1563,875617
1564,1529918
1565,1514760
1566,1005399
1567,2505306
1568,1416981
1569,3474249
1570,2114121
1571,3130226
1572,2550799
1573,3109763
1574,2136273
1575,1858406
1576,925238
1577,1488093
1578,967324
1579,882420
1580,1574339
1581,886382
1582,1612261
1583,996944
1584,902032
1585,892718
1586,1684452
1587,1408464
1588,957944
1589,1324899
1590,1525028
1591,993500
1592,887005
1593,872850
1594,876340
1595,1646962
1596,890000
1597,939149
1598,1614843
1599,953999
1600,1595595
1601,1239033
1602,1875771
1603,1434189
1604,1582365
1605,897723
1606,878260
1607,874585
1608,1420938
1609,1427828
1610,960645
1611,1531385
1612,1587367
1613,1092740
1614,939426
1615,937501
1616,1907229
1617,1771090
1618,958295
1619,1633732
1620,1555653
1621,1005981
1622,938480
1623,1594905
1624,17223225
1625,2322280
1626,1080617
1627,1804473
1628,912503
1629,905622
1630,900504
1631,1617334
1632,909364
1633,898166
1634,1768884
1635,1800772
1636,902260
1637,894564
1638,881268
1639,1463929
1640,1006998
1641,1513979
1642,1436217
1643,1310276
1644,915778
1645,1486147
1646,907344
1647,1582773
1648,1477828
1649,893647
1650,1448935
1651,900846
1652,836980
1653,823341
1654,1579490
1655,1388951
1656,878351
1657,1428927
1658,851594
1659,826083
1660,820925
1661,1793139
1662,856113
1663,1445085
1664,878422
1665,1301144
1666,999670
1667,847009
1668,831168
1669,1549923
1670,1601369
1671,896138
1672,803687
1673,1318463
1674,909413
1675,808210
1676,807918
1677,1396633
1678,888802
1679,1404990
1680,823097
1681,1326592
1682,1396626
1683,894522
1684,818756
1685,1441009
1686,842911
1687,776368
1688,833837
1689,1934061
1690,1741176
1691,3430200
1692,2947974
1693,2896833
1694,1502128
1695,2405961
1696,2592019
1697,907018
1698,1966078
1699,848786
1700,838285
1701,837084
1702,837393
1703,943136
1704,850764
1705,14486922
1706,1426754
1707,1505450
1708,1497659
1709,904622
1710,1226529
1711,1566413
1712,894638
1713,1716401
1714,1404341
1715,815955
1716,832610
1717,826984
1718,1431921
1719,889310
1720,905919
1721,2264953
1722,968059
1723,887695
1724,873200
1725,877397
1726,1447485
1727,900628
1728,1463896
1729,1026056
1730,1559118
1731,890983
1732,883656
1733,877522
1734,1383763
1735,1321759
1736,3577897
1737,1417439
1738,1002690
1739,884857
1740,863068
1741,1416167
1742,892813
1743,1578271
1744,880350
1745,1375927
1746,930632
1747,2054401
1748,912982
1749,895436
1750,1529898
1751,1629511
1752,977811
1753,1610147
1754,898786
1755,884787
1756,6292861
1757,2591280
1758,1014677
1759,1527577
1760,1613774
1761,896543
1762,892627
1763,884886
1764,1505185
1765,987452
1766,5145982
1767,1880649
1768,919785
1769,883498
1770,1490621
1771,904944
1772,1430170
1773,1314217
1774,957055
1775,1451356
1776,902718
1777,880132
1778,888393
1779,14158116
1780,2333789
1781,1072702
1782,928645
1783,891797
1784,900074
1785,1065264
1786,1734055
1787,1639077
1788,959794
1789,5535214
1790,6447581
1791,1457361
1792,2485784
1793,1623555
1794,2686299
1795,2201144
1796,1373560
1797,1379955
1798,2589388
1799,3399333
1800,2100296
1801,3156521
1802,3782129
1803,2221140
1804,1365399
1805,1350966
1806,2270793
1807,1505413
1808,2517247
1809,6810566
1810,1315299
1811,1987874
1812,1713018
1813,1534351
1814,1018386
1815,1090038
1816,914391
1817,1467514
1818,918029
1819,1556342
1820,972413
1821,1408765
1822,888550
1823,884035
1824,1061988
1825,1786840
1826,1048283
1827,1212518
1828,2502059
1829,1039059
1830,1520662
1831,911602
1832,912888
1833,267617677
1834,1973091
1835,1906060
1836,992367
1837,1045932
1838,1678690
1839,907422
1840,1610716
1841,1411132
1842,984892
1843,889169
1844,1709355
1845,1622564
1846,959204
1847,874022
1848,1855795
1849,969071
1850,900958
1851,7747798
1852,1432000
1853,963784
1854,932338
1855,1626995
1856,1391735
1857,920590
1858,1014561
1859,1583641
1860,885518
1861,875250
1862,952714
1863,1617933
1864,895671
1865,1578985
1866,964259
1867,888348
1868,896807
1869,1956387
1870,980955
1871,1515227
1872,1411562
1873,970946
1874,894688
1875,897712
1876,896886
1877,1439104
1878,1545834
1879,1375683
1880,1014359
1881,958398
1882,1033021
1883,1559122
1884,1506193
1885,1028043
1886,1576152
1887,923267
1888,877699
1889,881458
1890,1462339
1891,884742
1892,1482851
1893,1717892
1894,894184
1895,877542
1896,879719
1897,872523
1898,872945
1899,5414981
1900,1610015
1901,12212486
1902,2053447
1903,982326
1904,851490
1905,1306129
1906,837815
1907,1852532
1908,926349
1909,840247
1910,842924
1911,826149
1912,1378468
1913,887005
1914,1252027
1915,1792775
1916,901251
1917,828343
1918,826612
1919,826282
1920,1333345
1921,828240
1922,809660
1923,1869368
1924,911276
1925,832560
1926,822775
1927,821569
1928,1303312
1929,761300
1930,750622
1931,1331107
1932,1301111
1933,843089
1934,763688
1935,760111
1936,759891
1937,1243200
1938,750842
1939,1264035
1940,749969
1941,1091910
1942,1312995
1943,842114
1944,763423
1945,765430
1946,1411603
1947,784510
1948,1372945
1949,780656
1950,1267553
1951,764270
1952,761316
1953,783374
1954,879351
1955,1271218
1956,832568
1957,755021
1958,1452194
1959,1107140
1960,792002
1961,761514
1962,1282928
1963,818793
1964,1602393
1965,1431075
1966,922755
1967,1572022
1968,848355
1969,829069
1970,872011
1971,1499010
1972,1517771
1973,1063443
1974,1525859
1975,889099
1976,871181
1977,875981
1978,879008
1979,1542864
1980,1697875
1981,1757620
1982,886476
1983,879897
1984,877935
1985,1463756
1986,902180
1987,1705587
1988,1320215
1989,1132671
1990,972726
1991,944812
1992,1800987
1993,1705054
1994,1440852
1995,1307154
1996,890157
1997,960653
1998,14088856
1999,1694795
2000,951847
2001,906410
2002,6050976
2003,3786532
2004,1970745
2005,4482717
2006,3174775
2007,1824519
2008,3429713
2009,3757184
2010,3391807
2011,2011410
2012,2998284
2013,5128923
2014,5734777
2015,3183243
2016,1012004
2017,950615
2018,1857576
2019,964151
2020,1698024
2021,2040039
2022,2329071
2023,1071629
2024,1026680
2025,1576578
2026,921764
2027,1561473
2028,1757736
2029,924019
2030,890078
2031,897501
2032,1635434
2033,2311954
2034,1956416
2035,949752
2036,892466
2037,905564
2038,889620
2039,1532976
2040,2846432
2041,1755056
2042,982880
2043,934792
2044,932991
2045,975304
2046,1601444
2047,2422872
2048,1064173
2049,1017027
2050,28176847
2051,2464104
2052,2482997
2053,2171713
2054,1597640
2055,1404520
2056,954755
2057,909252
2058,1644129
2059,1038304
2060,1506527
2061,1645822
2062,951455
2063,981979
2064,924651
2065,929009
2066,1882962
2067,1741395
2068,900376
2069,958075
2070,974457
2071,1828050
2072,1008444
2073,1918783
2074,1070572
2075,1775902
2076,977039
2077,1511670
2078,1795741
2079,1167801
2080,2191606
2081,1129540
2082,978749
2083,1624798
2084,1589556
2085,932875
2086,1692977
2087,1709664
2088,1683509
2089,1452521
2090,1012244
2091,961067
2092,962726
2093,1717063
2094,1874573
2095,966300
2096,1558295
2097,1014359
2098,954193
2099,940257
2100,1807687
2101,1120068
2102,981248
2103,1575764
2104,1864615
2105,927435
2106,877682
2107,951091
2108,1600869
2109,889715
2110,1636425
2111,936213
2112,886167
2113,6350958
2114,1896473
2115,1078494
2116,1407183
2117,13840575
2118,1603092
2119,1847398
2120,1837791
2121,956316
2122,1430797
2123,907022
2124,818929
2125,813113
2126,1497708
2127,832151
2128,817735
2129,1594079
2130,920281
2131,801701
2132,1809045
2133,831399
2134,810433
2135,817566
2136,1660828
2137,830413
2138,1493678
2139,881474
2140,829916
2141,822837
2142,1552406
2143,1524884
2144,873254
2145,930231
2146,2270921
2147,2417573
2148,2808563
2149,3241665
2150,2616103
2151,2362698
2152,1260218
2153,933904
2154,880904
2155,1970976
2156,969505
2157,873126
2158,1549386
2159,2090614
2160,840425
2161,835130
2162,827562
2163,1717116
2164,1479385
2165,869178
2166,815955
2167,811523
2168,806893
2169,821507
2170,1575438
2171,885345
2172,1831818
2173,1591824
2174,868822
2175,869281
2176,863452
2177,2116318
2178,902635
2179,3991557
2180,909471
2181,1661453
2182,878285
2183,884663
2184,881615
2185,1524037
2186,1831867
2187,990211
2188,1443334
2189,978535
2190,1399228
2191,867286
2192,1453838
2193,1020769
2194,1586091
2195,1040270
2196,1554034
2197,941648
2198,15732171
2199,1028349
2200,18717241
2201,5290796
2202,1897295
2203,1439043
2204,2567681
2205,2831538
2206,1612360
2207,3016227
2208,1517139
2209,2730533
2210,1777550
2211,2759381
2212,1548011
2213,2773656
2214,1554682
2215,7214770
2216,10034498
2217,2735787
2218,1653848
2219,1519708
2220,4028579
2221,2960836
2222,3163981
2223,4999136
2224,4349514
2225,1966647
2226,31007373
2227,1844998
2228,2358588
2229,2944099
2230,3981321
2231,1959101
2232,3183135
2233,4160297
2234,5905175
2235,11466791
2236,2374999
2237,2067181
2238,1058997
2239,1021483
2240,1801259
2241,977225
2242,1137189
2243,1507672
2244,1902814
2245,986419
2246,1471761
2247,1069333
2248,1564992
2249,1047358
2250,1903177
2251,964561
2252,955642
2253,1627082
2254,1034310
2255,948712
2256,956869
2257,1124900
2258,1619746
2259,953148
2260,1671085
2261,1023591
2262,953028
2263,1548110
2264,1047106
2265,1603620
2266,966316
2267,1589350
2268,1011422
2269,951962
2270,952272
2271,1484876
2272,1270127
2273,975680
2274,1427527
2275,875754
2276,881756
2277,882433
2278,876374
2279,1402384
2280,876146
2281,868327
2282,1033607
2283,1503037
2284,981636
2285,887699
2286,13644234
2287,2076826
2288,1694089
2289,1026156
2290,1019047
2291,916882
2292,1341689
