iteration,latency_ns
223,1732394
224,5609558
225,1929895
226,1530558
227,2864131
228,5055553
229,1173853
230,1012716
231,2307794
232,2115068
233,1977132
234,1220422
235,927405
236,931398
237,2173532
238,1232317
239,1777228
240,991436
241,1026172
242,923948
243,1771725
244,951907
245,1038520
246,1079420
247,1730906
248,1025397
249,1113188
250,1673506
251,1682545
252,1036810
253,17747574
254,1359101
255,2051614
256,1205112
257,1055124
258,1957746
259,2190301
260,1046521
261,1698061
262,2070337
263,1982933
264,1156771
265,1306611
266,2024022
267,1992318
268,1256815
269,1989410
270,1337659
271,2302834
272,2206609
273,1258030
274,2503470
275,1163359
276,1100206
277,2120264
278,1935012
279,1082750
280,2942503
281,1382634
282,2268554
283,1375111
284,2011535
285,1358866
286,3490554
287,2464304
288,1203303
289,2080093
290,2727682
291,1089070
292,1217052
293,1094524
294,1854291
295,1101648
296,1890024
297,1816798
298,1028941
299,1233681
300,1036469
301,1792922
302,1104252
303,997471
304,1936104
305,1025011
306,1011254
307,1735084
308,1129174
309,1854493
310,1088249
311,1679949
312,1062054
313,1090136
314,1800244
315,1080833
316,18435536
317,1815134
318,6605216
319,2059283
320,1064126
321,1033448
322,1013688
323,1707826
324,1820865
325,1676377
326,1195051
327,1117790
328,1111186
329,1976023
330,1114903
331,2617605
332,1088097
333,1185809
334,1085386
335,1137114
336,1821400
337,1767102
338,1110082
339,1096296
340,1187218
341,1719547
342,1795707
343,1197679
344,2062108
345,1105839
346,1086173
347,2152302
348,1060588
349,2823223
350,1220175
351,1188533
352,1924855
353,2309829
354,1300385
355,2224164
356,1215882
357,2271773
358,1343090
359,1341409
360,3029701
361,2051598
362,1464835
363,2253190
364,1453739
365,2677762
366,1350366
367,2320541
368,1923034
369,1563058
370,2067601
371,1187564
372,1976554
373,1175237
374,1798084
375,2259375
376,17510071
377,1209714
378,2284557
379,1307830
380,1850484
381,2023293
382,1026650
383,1781205
384,2027179
385,1579863
386,1084933
387,1017598
388,1014450
389,1650523
390,1026873
391,1094545
392,1600477
393,1130234
394,998193
395,1515071
396,991007
397,1746155
398,1122887
399,2024014
400,999070
401,979627
402,1557450
403,1704134
404,1421648
405,990413
406,1977823
407,1000941
408,1662743
409,1295742
410,995119
411,1605005
412,2005399
413,1088967
414,1685169
415,961074
416,981419
417,989672
418,1652299
419,1569699
420,1998988
421,1637475
422,1008777
423,1006095
424,1679406
425,997542
426,1886786
427,1130761
428,1007368
429,1002650
430,1648455
431,1000619
432,6453898
433,2347071
434,1034025
435,1020309
436,1727783
437,1042656
438,1872856
439,1725863
440,1601663
441,1017454
442,13396450
443,1114750
444,2642486
445,1058548
446,1711056
447,937949
448,919931
449,1506472
450,1711377
451,1216125
452,928151
453,1572349
454,1718753
455,939291
456,1675788
457,1009061
458,915700
459,995794
460,1618118
461,1708081
462,922090
463,1525725
464,998996
465,916248
466,917348
467,1890082
468,927578
469,921547
470,1567121
471,1604778
472,1229322
473,923079
474,1559856
475,974329
476,920962
477,1743542
478,1508536
479,966860
480,923664
481,1575328
482,928571
483,934026
484,1755812
485,1035454
486,1015694
487,910088
488,1698049
489,933120
490,918448
491,909548
492,1949412
493,917628
494,914307
495,1675071
496,923412
497,986207
498,987142
499,1681354
500,1904671
501,1057918
502,1948023
503,1013696
504,1008435
505,1973016
506,1008583
507,2179046
508,972429
509,1088324
510,2366695
511,981176
512,1560606
513,987637
514,1804545
515,927722
516,926609
517,1574717
518,923177
519,1648080
520,1646267
521,1077570
522,1207910
523,15846029
524,1190634
525,1555753
526,1088290
527,1948250
528,1011587
529,1812312
530,984620
531,1674180
532,1547352
533,1101837
534,1097878
535,1661990
536,991048
537,998823
538,1539449
539,1506604
540,989935
541,1763723
542,921204
543,939374
544,1495463
545,922016
546,914056
547,1558852
548,1553293
549,1009997
550,931179
551,917504
552,920701
553,1633808
554,2101134
555,2881596
556,1180857
557,917731
558,1803960
559,932551
560,1534122
561,1034614
562,1541073
563,927096
564,5371507
565,1941550
566,1121362
567,2241337
568,1117617
569,1092979
570,927640
571,1475827
572,923932
573,907134
574,2691882
575,998744
576,1012642
577,924987
578,1566049
579,929473
580,1388259
581,1574969
582,1053485
583,918184
584,1584861
585,934014
586,922309
587,2004336
588,1606570
589,921068
590,940804
591,939604
592,928484
593,18315887
594,2041529
595,1039999
596,890069
597,875702
598,1442429
599,1031351
600,1947682
601,967440
602,1672562
603,1019510
604,917772
605,1694550
606,921699
607,1537241
608,985069
609,1655830
610,1013478
611,1180457
612,1565764
613,1019790
614,1775506
615,1653836
616,1203204
617,1380859
618,1895830
619,923804
620,1685193
621,934677
622,1655438
623,920961
624,6443168
625,960037
626,874470
627,1719535
628,1604585
629,948253
630,1035228
631,945863
632,1595907
633,959298
634,1619968
635,1027639
636,1672759
637,1008217
638,997789
639,1690760
640,1540924
641,1071695
642,1006441
643,1619577
644,982346
645,1447559
646,1697195
647,1020008
648,919428
649,1448564
650,1535585
651,916968
652,911361
653,1435095
654,1742640
655,988696
656,914006
657,1630330
658,1628168
659,917299
660,1530180
661,15310923
662,1156203
663,2126835
664,1943614
665,2426461
666,2963260
667,2184924
668,2021831
669,1078357
670,1160380
671,1105957
672,1620957
673,3355403
674,3693135
675,1095109
676,947824
677,1728286
678,971115
679,1538497
680,1895071
681,1175888
682,1011286
683,929790
684,920434
685,5322951
686,3973962
687,2040009
688,973336
689,940503
690,944771
691,973678
692,920038
693,1434840
694,2060485
695,930672
696,919144
697,920751
698,1726597
699,1553813
700,1972822
701,1021776
702,925889
703,913660
704,1523666
705,919021
706,987834
707,1909763
708,1884870
709,1118260
710,999873
711,1623046
712,1739802
713,2227308
714,1712605
715,1163726
716,1883029
717,997492
718,1784410
719,1705312
720,924216
721,921279
722,920936
723,1507749
724,15746566
725,2213654
726,1103020
727,1810045
728,1758899
729,1027012
730,1003899
731,1768049
732,1242395
733,1081118
734,1893518
735,1238464
736,1093251
737,1860660
738,1784809
739,2071123
740,1191470
741,1147777
742,996115
743,1769643
744,1612144
745,914274
746,1493271
747,1063224
748,1016795
749,929432
750,1660935
751,1632061
752,928291
753,1460290
754,983953
755,922267
756,925822
757,1588232
758,3764537
759,1352739
760,1861822
761,942378
762,927396
763,1743905
764,1137007
765,1485934
766,962715
767,1785324
768,1777019
769,1877121
770,929840
771,933346
772,1803341
773,1601951
774,1079634
775,1379536
776,1081752
777,1064101
778,914732
779,1720037
780,1032793
781,991670
782,1582920
783,927314
784,925667
785,1610871
786,936518
787,1580342
788,904984
789,1444354
790,1009630
791,933322
792,927413
793,1579180
794,2108859
795,1467059
796,1037642
797,918844
798,905219
799,915601
800,14579042
801,1388374
802,2011069
803,998526
804,936519
805,928241
806,1858753
807,1019494
808,1883070
809,6815110
810,2121829
811,1015254
812,947597
813,1793297
814,1166186
815,1692169
816,925366
817,923965
818,1691514
819,1699215
820,1025129
821,1587750
822,1640928
823,1017413
824,1012794
825,1013890
826,2332350
827,1432917
828,1083462
829,1899818
830,1008559
831,1859528
832,1725485
833,994562
834,1839763
835,1013721
836,1000273
837,1640462
838,1101809
839,1657355
840,1711550
841,992239
842,989939
843,980975
844,1685573
845,1660168
846,1604658
847,1056566
848,991551
849,1611456
850,1026777
851,1587593
852,2246643
853,1086099
854,1154908
855,990768
856,1649064
857,995069
858,1636198
859,2001423
860,1015740
861,986079
862,1768106
863,1442974
864,991877
865,1747824
866,991185
867,1005102
868,999502
869,1754045
870,1018133
871,1535123
872,15708834
873,1766752
874,1484718
875,1834440
876,1814907
877,1107915
878,1118091
879,1014054
880,1768667
881,1682590
882,987402
883,1470945
884,985544
885,1573251
886,933638
887,1620640
888,1573078
889,1298407
890,914966
891,1833134
892,1149157
893,2006087
894,1191537
895,1006684
896,1886337
897,1016794
898,1565184
899,1941679
900,1149338
901,1140472
902,1660280
903,1003083
904,1000475
905,1724421
906,1700813
907,1014701
908,1007723
909,1095764
910,1631645
911,1516105
912,1065317
913,1692301
914,1004722
915,994682
916,1607204
917,1001517
918,1672191
919,1543129
920,1085604
921,1013248
922,1863495
923,1011170
924,2180788
925,2071247
926,1081654
927,990203
928,992844
929,1087293
930,1083569
931,1102760
932,1578368
933,1659085
934,7153812
935,15652282
936,2821838
937,1326049
938,1132116
939,1973943
940,2110775
941,1966242
942,1130839
943,1113460
944,1860286
945,1098274
946,1829369
947,1996010
948,1014735
949,1002230
950,997146
951,1659164
952,1004455
953,1898446
954,1010075
955,992597
956,994365
957,1609483
958,1006770
959,1904251
960,1124296
961,996944
962,992515
963,1621403
964,1000948
965,995119
966,1781439
967,1675516
968,1836047
969,1001196
970,1001954
971,1814973
972,1662723
973,1700936
974,1113786
975,1174800
976,4209647
977,1906604
978,1691889
979,1083310
980,1772516
981,1011781
982,1895768
983,1725542
984,998975
985,1708526
986,1095262
987,1182283
988,1691213
989,1781348
990,1552098
991,1103329
992,1897725
993,1008599
994,1001361
995,1093355
996,976813
997,1005435
998,1338294
999,1101574
1000,1000096
1001,1087697
1002,1093606
1003,979619
1004,1004599
1005,1006885
1006,1001950
1007,1062623
1008,1000150
1009,1095983
1010,974782
1011,1100861
1012,998027
1013,999721
1014,1131849
1015,1974796
1016,2128430
1017,1198718
1018,1104165
1019,994694
1020,989074
1021,1044499
1022,1077402
1023,960753
1024,998526
1025,1001863
1026,995461
1027,998798
1028,1095402
1029,1145960
1030,973500
1031,1000088
1032,998312
1033,995053
1034,988799
1035,988642
1036,1162077
1037,1038433
1038,1166119
1039,1208721
1040,1008007
1041,1013989
1042,1005184
1043,1081444
1044,964102
1045,1054263
1046,993763
1047,1100045
1048,996775
1049,1002765
1050,1088950
1051,970410
1052,1001979
1053,1055915
1054,1005733
1055,991963
1056,979903
1057,1074089
1058,1071893
1059,964470
1060,999029
1061,1049241
1062,993731
1063,995395
1064,989091
1065,1014986
1066,1074262
1067,1039138
1068,990632
1069,1053661
1070,991102
1071,991085
1072,997846
1073,1171278
1074,1062264
1075,1093437
1076,1081863
1077,1226788
1078,1089074
1079,1083585
1080,1163293
1081,1056113
1082,1141963
1083,1200114
1084,1271244
1085,1303866
1086,1296532
1087,1170767
1088,1192410
1089,1187124
1090,1154253
1091,1156215
1092,1450295
1093,1124251
1094,1094113
1095,1079161
1096,1074530
1097,1094190
1098,1153887
1099,1171051
1100,1051869
1101,1100416
1102,1095897
1103,1174466
1104,1081167
1105,1149898
1106,1170832
1107,1042722
1108,1015319
1109,989829
1110,985964
1111,986314
1112,1079996
1113,1158164
1114,981164
1115,1017018
1116,1006473
1117,1009329
1118,1011204
1119,1011311
1120,1083157
1121,1040333
1122,1086399
1123,1005679
1124,1003569
1125,1004093
1126,993738
1127,1079313
1128,964688
1129,1057601
1130,988173
1131,1061819
1132,1003696
1133,996659
1134,1075831
1135,966699
1136,1001719
1137,1057888
1138,1000891
1139,997220
1140,995671
1141,1155704
1142,978556
1143,1003503
1144,1255142
1145,1054477
1146,996944
1147,994010
1148,1082053
1149,964613
1150,997472
1151,1073643
1152,992004
1153,1045668
1154,995350
1155,992857
1156,1076203
1157,962804
1158,991996
1159,992029
1160,988515
1161,1141361
1162,984456
1163,981456
1164,1072548
1165,964638
1166,984675
1167,982598
1168,992931
1169,1046077
1170,984472
1171,1170004
1172,976265
1173,999004
1174,997760
1175,1002333
1176,1015018
1177,1065774
1178,1088365
1179,973826
1180,1067880
1181,998122
1182,996322
1183,1003936
1184,17814451
1185,1341969
1186,2250904
1187,1041330
1188,2417318
1189,2379072
1190,1292281
1191,1011270
1192,995803
1193,2263215
1194,1112517
1195,1257635
1196,1024112
1197,1156005
1198,2050424
1199,1004225
1200,2384852
1201,2453106
1202,1091937
1203,1295285
1204,2061400
1205,2414282
1206,1199764
1207,1913447
1208,1002650
1209,2197837
1210,2014999
1211,1102040
1212,1015204
1213,1006693
1214,1985087
1215,1027704
1216,2278294
1217,2022333
1218,1331599
1219,1017346
1220,1700104
1221,1010808
1222,1084517
1223,2358953
1224,999000
1225,988172
1226,1724524
1227,1007405
1228,1652357
1229,1861398
1230,1005564
1231,1004970
1232,988539
1233,995053
1234,1797335
1235,1677943
1236,1099361
1237,1604696
1238,991238
1239,983912
1240,981411
1241,2308239
1242,1589233
1243,978514
1244,986248
1245,1101870
1246,1799082
1247,1532655
1248,980723
1249,2433556
1250,1024796
1251,1002918
1252,1467175
1253,1009428
1254,1013870
1255,14634136
1256,1723219
1257,1047708
1258,1116402
1259,1002081
1260,1704872
1261,1801710
1262,1711031
1263,1004426
1264,997595
1265,1072931
1266,1644933
1267,1145392
1268,1103436
1269,1716371
1270,1011434
1271,998019
1272,1621950
1273,1724228
1274,1056414
1275,990459
1276,1873425
1277,1006181
1278,1640474
1279,1637327
1280,1085617
1281,1677419
1282,1614473
1283,1077821
1284,986393
1285,1622457
1286,985346
1287,994332
1288,1722039
1289,1900914
1290,997212
1291,1541188
1292,1721685
1293,1072264
1294,1882230
1295,1109039
1296,7032627
1297,2180529
1298,1841337
1299,1164385
1300,1036477
1301,1007100
1302,6870085
1303,1203076
1304,1031804
1305,1582719
1306,1273007
1307,1626854
1308,1998103
1309,1133250
1310,1105236
1311,1797158
1312,6521302
1313,14150164
1314,2322717
1315,1163919
1316,2124458
1317,2241440
1318,1137381
1319,1091887
1320,1063759
1321,11083666
1322,2406190
1323,1933603
1324,1056043
1325,1137106
1326,2035217
1327,1163693
1328,1011373
1329,1818261
1330,1154246
1331,1011430
1332,1002564
1333,1629309
1334,1035256
1335,2495436
1336,1095785
1337,2185567
1338,925052
1339,923425
1340,905532
1341,1820201
1342,936486
1343,14338317
1344,1464566
1345,1154694
1346,1690694
1347,5635667
1348,2619071
1349,1038689
1350,1129006
1351,1766434
1352,4903851
1353,1204106
1354,1123789
1355,1447308
1356,1858094
1357,1102690
1358,2567076
1359,964379
1360,14869018
1361,985041
1362,2223645
1363,1961314
1364,949373
1365,991996
1366,1166680
1367,1487145
1368,1017421
1369,1011199
1370,1785732
1371,1668849
1372,1014079
1373,1005502
1374,1102406
1375,1719481
1376,996260
1377,2967677
1378,1073553
1379,1020268
1380,1006515
1381,1702857
1382,999581
1383,1777900
1384,1078658
1385,988642
1386,987088
1387,1577260
1388,982532
1389,990932
1390,1659130
1391,1669344
1392,1007706
1393,1011302
1394,1002334
1395,1515607
1396,6733026
1397,1445705
1398,2007282
1399,1257268
1400,1232997
1401,1840011
1402,1126361
1403,1611803
1404,1782964
1405,932819
1406,934829
1407,920685
1408,1606203
1409,1015933
1410,1615659
1411,1878488
1412,941154
1413,1273737
1414,2055607
1415,1065725
1416,925774
1417,1640816
1418,921175
1419,1066253
1420,2096038
1421,1634665
1422,1537485
1423,1081369
1424,1011661
1425,1004637
1426,1540723
1427,996351
1428,1681573
1429,1555160
1430,13479689
1431,2197573
1432,1005811
1433,952068
1434,1623685
1435,1904070
1436,932770
1437,929321
1438,924937
1439,1611737
1440,1022736
1441,1757246
1442,1119480
1443,1763587
1444,2786064
1445,3450359
1446,1034049
1447,942249
1448,1951538
1449,1099646
1450,3030179
1451,1186526
1452,2281339
1453,1226965
1454,1345125
1455,1907902
1456,1150348
1457,1097062
1458,3186574
1459,1077953
1460,4724169
1461,3376469
1462,3110101
1463,2166520
1464,1092699
1465,991921
1466,975557
1467,1736003
1468,1028804
1469,1520588
1470,1376854
1471,955660
1472,944302
1473,948945
1474,1685709
1475,2281640
1476,1722415
1477,1280559
1478,1014751
1479,1613418
1480,997302
1481,1764090
1482,984246
1483,2722869
1484,1331673
1485,1020099
1486,2057498
1487,1752801
1488,1009865
1489,1601181
1490,2100170
1491,1039283
1492,1839895
1493,1011953
1494,18920092
1495,2069043
1496,2845940
1497,4169118
1498,4013955
1499,2287288
1500,13980836
1501,2466863
1502,3005657
1503,4824015
1504,2574220
1505,3159888
1506,3061558
1507,1276291
1508,978128
1509,944553
1510,2168679
1511,2122674
1512,2676650
1513,1073294
1514,1048243
1515,1046813
1516,2020768
1517,2332433
1518,2512884
1519,1181615
1520,1166564
1521,2040693
1522,1891364
1523,2487184
1524,1173260
1525,1015954
1526,1980765
1527,1211333
1528,2249322
1529,1174990
1530,2517800
1531,1141819
1532,1994762
1533,1443694
1534,1196765
1535,1741165
1536,25809833
1537,1629684
1538,1376541
1539,3554877
1540,2441755
1541,1373578
1542,1388910
1543,3326887
1544,3216221
1545,2880743
1546,2207675
1547,1603423
1548,3176385
1549,1533694
1550,20600934
1551,1877314
1552,2142314
1553,2262362
1554,1164364
1555,15720416
1556,15983954
1557,3071986
1558,2070646
1559,1125306
1560,1820980
1561,81943342
1562,1849504
1563,3812643
1564,1647310
1565,2716862
1566,17302447
1567,2785486
1568,1485665
1569,2226657
1570,1924942
1571,1239935
1572,20040573
1573,1939614
1574,41379148
1575,1561986
1576,1287880
1577,145655968
1578,3656187
1579,2731670
1580,1108632
1581,1080969
1582,1202067
1583,6105432
1584,1368940
1585,1906991
1586,1258549
1587,1118845
1588,4858827
1589,4051003
1590,1223130
1591,2284635
1592,2295570
1593,1254788
1594,1208609
1595,2163966
1596,2301622
1597,1310244
1598,15260951
1599,3019018
1600,2628016
1601,1592776
1602,1507465
1603,2982139
1604,2556512
1605,1526813
1606,36295806
1607,2785288
1608,1302544
1609,2119287
1610,1140595
1611,2353923
1612,1856660
1613,1102505
1614,1088575
1615,1081443
1616,1630656
1617,982923
1618,2458025
1619,999119
1620,991831
1621,1614295
1622,989899
1623,1858041
1624,1671354
1625,1212100
1626,1012024
1627,998204
1628,1804034
1629,1722131
1630,928600
1631,1509814
1632,1001863
1633,1024544
1634,1537851
1635,916733
1636,1504441
1637,910558
1638,3741069
1639,1171520
1640,1003425
1641,2637657
1642,1124754
1643,1001192
1644,1808764
1645,1981499
1646,1963213
1647,1075465
1648,1105430
1649,1109880
1650,2063505
1651,1955789
1652,1304963
1653,1110745
1654,1097754
1655,1092810
1656,1826345
1657,1842767
1658,1834473
1659,1180976
1660,1106498
1661,1105352
1662,1102670
1663,1802864
1664,1131506
1665,2247966
1666,1329164
1667,1224176
1668,2020092
1669,2621330
1670,1444547
1671,1316198
1672,1470393
1673,17944280
1674,3160217
1675,2664521
1676,1404294
1677,3205724
1678,1434639
1679,2209571
1680,1453583
1681,2530552
1682,2537333
1683,2048817
1684,3384886
1685,2781754
1686,1487515
1687,1480248
1688,2622191
1689,2614358
1690,1488818
1691,1486057
1692,2570854
1693,2616097
1694,1551534
1695,1349109
1696,2154502
1697,2599110
1698,1461201
1699,2475202
1700,1250421
1701,1997868
1702,2078329
1703,1902607
1704,2051170
1705,1305783
1706,1979340
1707,1085922
1708,1101907
1709,1877273
1710,2083660
1711,1090869
1712,2074761
1713,1524320
1714,6635824
1715,2106267
1716,999301
1717,1708559
1718,1127667
1719,944721
1720,918526
1721,1504177
1722,13948350
1723,2288504
1724,1112085
1725,1791665
1726,1744594
1727,1030148
1728,1014433
1729,1757753
1730,1125709
1731,1703784
1732,1735962
1733,1016861
1734,1046216
1735,2605381
1736,1191672
1737,1962526
1738,2127445
1739,2016475
1740,1095525
1741,1120210
1742,1194684
1743,2120046
1744,1213707
1745,2851334
1746,1194078
1747,1201226
1748,1987658
1749,1312585
1750,2130338
1751,1156923
1752,1183527
1753,2101332
1754,1332118
1755,3236657
1756,1467142
1757,1334763
1758,2169466
1759,2534923
1760,2440185
1761,1335752
1762,1327095
1763,2297477
1764,3367281
1765,1745845
1766,1495851
1767,2427647
1768,3691010
1769,1705625
1770,2578493
1771,1597547
1772,2449208
1773,2112773
1774,1638740
1775,2755743
1776,1338228
1777,2475796
1778,2176660
1779,17332326
1780,1146599
1781,2038088
1782,1148939
1783,1019336
1784,2497459
1785,1004644
1786,981877
1787,928373
1788,1622746
1789,925172
1790,1656522
1791,1019873
1792,923507
1793,921740
1794,919874
1795,1715077
1796,1427206
1797,1579522
1798,1122302
1799,1714686
1800,927429
1801,916919
1802,925984
1803,992976
1804,1903131
1805,1585233
1806,1193588
1807,998859
1808,1616186
1809,992960
1810,1727651
1811,955937
1812,1744733
1813,1884886
1814,996070
1815,992889
1816,992474
1817,2022985
1818,983166
1819,1538045
1820,1062663
1821,1092246
1822,1556441
1823,1081011
1824,8099435
1825,2445549
1826,1398283
1827,2404275
1828,1228234
1829,1216809
1830,2094101
1831,2128607
1832,1329700
1833,1204007
1834,1177997
1835,1856425
1836,1288581
1837,8529306
1838,1946618
1839,2241588
1840,19516002
1841,1972727
1842,2721596
1843,2555560
1844,2780497
1845,2608199
1846,2404365
1847,1664165
1848,2693563
1849,1655426
1850,2220884
1851,10000156
1852,2465026
1853,2271364
1854,1469454
1855,1897107
1856,2243809
1857,1253404
1858,1208569
1859,2420450
1860,1202752
1861,1979900
1862,2071465
1863,1820020
1864,1169469
1865,1179568
1866,2175090
1867,2133180
1868,1136862
1869,991823
1870,1654219
1871,1122611
1872,1788501
1873,987645
1874,996392
1875,984724
1876,993998
1877,1544262
1878,1706388
1879,924751
1880,2566121
1881,905754
1882,1562300
1883,1935865
1884,1005110
1885,993503
1886,1865638
1887,1650659
1888,1730396
1889,1082951
1890,1000256
1891,986599
1892,1620583
1893,1652966
1894,1002358
1895,13323867
1896,1505574
1897,2374470
1898,2003690
1899,1382532
1900,2018869
1901,1107223
1902,2241831
1903,2195930
1904,1209714
1905,2225924
1906,1983044
1907,1321097
1908,2118080
1909,1087945
1910,1080808
1911,1910271
1912,1768918
1913,1956886
1914,1229985
1915,7684661
1916,2359942
1917,1822492
1918,2367190
1919,1358129
1920,2346383
1921,1440394
1922,2754557
1923,1457838
1924,3278889
1925,1324166
1926,1323412
1927,1830300
1928,2123856
1929,1477982
1930,1219680
1931,1222746
1932,2156376
1933,1836941
1934,1184157
1935,1762986
1936,1097478
1937,1098719
1938,1715518
1939,1832916
1940,1114342
1941,1737927
1942,992223
1943,1067937
1944,1005242
1945,1716605
1946,1048462
1947,936889
1948,1485221
1949,994035
1950,929589
1951,1593081
1952,919441
1953,1359417
1954,914460
1955,11757830
1956,1318477
1957,1905483
1958,1082019
1959,961301
1960,1513954
1961,1376558
1962,1019460
1963,1450282
1964,1458383
1965,928954
1966,1131906
1967,928344
1968,1920917
1969,927525
1970,1525454
1971,1566107
1972,925370
1973,926123
1974,916416
1975,2524750
1976,1478241
1977,1414887
1978,960229
1979,910768
1980,919606
1981,1491822
1982,995250
1983,1415875
1984,979557
1985,1583036
1986,927240
1987,962896
1988,1662401
1989,989763
1990,1706462
1991,970498
1992,1711793
1993,989837
1994,1465353
1995,1748565
1996,1723082
1997,1102361
1998,2319956
1999,1085472
2000,1001183
2001,989058
2002,1655277
2003,944821
2004,1001311
2005,1753814
2006,1605347
2007,1005596
2008,1515038
2009,1062269
2010,978630
2011,995032
2012,1695572
2013,1638003
2014,992960
2015,1677148
2016,1054119
2017,1002840
2018,1709762
2019,1815426
2020,2174789
2021,1117432
2022,1104281
2023,1091846
2024,1833777
2025,993870
2026,1626989
2027,1136973
2028,1006980
2029,1005918
2030,996354
2031,1673172
2032,1655509
2033,960741
2034,13894113
2035,1388691
2036,1063603
2037,1912957
2038,1934575
2039,6610782
2040,2009512
2041,1328092
2042,1976753
2043,1325073
2044,1959156
2045,1255311
2046,1199422
2047,1882217
2048,2031578
2049,1275676
2050,2102486
2051,1217872
2052,1958962
2053,1758523
2054,1793116
2055,2092688
2056,1155102
2057,2239883
2058,2048752
2059,1103873
2060,1588446
2061,1668936
2062,1015620
2063,1013144
2064,1008793
2065,1902673
2066,915110
2067,1356032
2068,1018830
2069,930861
2070,1492249
2071,1456867
2072,994270
2073,909594
2074,1907551
2075,1004954
2076,932695
2077,1743024
2078,1513415
2079,973348
2080,918291
2081,1987534
2082,1000100
2083,924752
2084,1559704
2085,1438989
2086,977476
2087,917295
2088,2051158
2089,996112
2090,922844
2091,1543223
2092,1467282
2093,1039793
2094,924736
2095,2063950
2096,986907
2097,928518
2098,1442121
2099,1433790
2100,907126
2101,853742
2102,1796395
2103,929099
2104,868141
2105,1347877
2106,10633234
2107,1840048
2108,1041313
2109,1346995
2110,1069990
2111,7990594
2112,981127
2113,1933504
2114,882035
2115,1503778
2116,982655
2117,870197
2118,860428
2119,1387677
2120,850471
2121,1463422
2122,3509359
2123,1063533
2124,869745
2125,856045
2126,1564327
2127,2172915
2128,1124218
2129,924265
2130,1731903
2131,926157
2132,1574676
2133,1411751
2134,980298
2135,932567
2136,2058483
2137,997612
2138,917393
2139,1414932
2140,1488027
2141,943625
2142,846309
2143,1513642
2144,1618485
2145,857170
2146,1456664
2147,939164
2148,913319
2149,853086
2150,1344630
2151,907328
2152,1491039
2153,1542807
2154,939362
2155,856890
2156,854829
2157,1413189
2158,835647
2159,852811
2160,1487273
2161,1319062
2162,910525
2163,862336
2164,875669
2165,868570
2166,1401909
2167,1329667
2168,1018777
2169,1326186
2170,849559
2171,916936
2172,854928
2173,1258615
2174,1286979
2175,1334713
2176,1446171
2177,806719
2178,792340
2179,790466
2180,790906
2181,1313083
2182,813946
2183,14089339
2184,2134717
2185,860870
2186,825762
2187,811297
2188,1566198
2189,804198
2190,806113
2191,1833509
2192,942834
2193,773367
2194,759363
2195,741774
2196,759750
2197,1176156
2198,758469
2199,742285
2200,1688794
2201,815462
2202,757331
2203,758168
2204,758864
2205,1234068
2206,737576
2207,1161859
2208,1688296
2209,1217028
2210,1143817
2211,764076
2212,748358
2213,745565
